0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
0.400294,0.404366669,0.403524103,0.402904752,0.402435878,0.402072288,0.401784592,0.401552721,0.400813082,0.399999641,0.399999996,0.399999855,0.399721393,0.3992798,0.399231332,0.399177592,0.399118019,0.399051739,0.398977709,0.398894662,0.398823569
0.400588216,0.408899379,0.407164259,0.405888617,0.404927624,0.404185198,0.403599476,0.403128545,0.401709105,0.399999098,0.399999999,0.399999739,0.39947163,0.398564014,0.398467761,0.398360991,0.398242684,0.398111123,0.397964257,0.397799611,0.3976691
0.400882648,0.413746842,0.410943892,0.408966761,0.407485472,0.406345892,0.405449776,0.40473144,0.402673579,0.399997322,0.399999989,0.399999738,0.399244456,0.397852406,0.397709748,0.397550713,0.397374571,0.397178794,0.396960363,0.396715698,0.396533813
0.401177297,0.417601811,0.414884566,0.412152313,0.410117745,0.408559863,0.407339279,0.406365106,0.403697787,0.400006326,0.39999997,0.400000292,0.39903585,0.397151836,0.396957499,0.396747003,0.396513961,0.396255073,0.395966394,0.395643136,0.395415913
0.401472162,0.419793671,0.419007697,0.415457429,0.412831724,0.410831664,0.409270892,0.408031751,0.404776189,0.40015495,0.39999996,0.400001722,0.398843037,0.396524963,0.396211104,0.39594995,0.395660955,0.395340078,0.394982484,0.394582255,0.394314135
0.401767245,0.421351292,0.423353949,0.418894139,0.415634293,0.413165426,0.411247153,0.409714363,0.405905119,0.400434375,0.400000314,0.399995331,0.398663981,0.395963524,0.395470787,0.395159554,0.394815553,0.394433808,0.394008634,0.39353383,0.39322752
0.402062543,0.422687067,0.427832266,0.422474982,0.418532401,0.415565194,0.413270733,0.411419256,0.407082089,0.400811578,0.399999038,0.39998309,0.39849711,0.395448731,0.394735316,0.394375768,0.3939777,0.393536196,0.393044757,0.39249795,0.392155301
0.402358059,0.423885608,0.431697737,0.426214457,0.421533393,0.418035137,0.415343746,0.413154283,0.408305397,0.401272675,0.399999226,0.399967868,0.398341169,0.394972312,0.394006698,0.393598528,0.393147312,0.392647143,0.392090743,0.391474341,0.391096838
0.402653793,0.424974818,0.434758776,0.430124896,0.424645259,0.420579688,0.417469165,0.414923676,0.409573907,0.401810605,0.400027335,0.399950902,0.39819512,0.3945297,0.393298387,0.392827717,0.392324293,0.391766531,0.391146441,0.390462666,0.390051586
0.402949743,0.425972899,0.437320523,0.434244937,0.42787688,0.423203673,0.419649899,0.416730288,0.410886907,0.402420258,0.400100712,0.399933033,0.398058087,0.394117429,0.392617933,0.392063377,0.391508538,0.390894234,0.390211685,0.389462602,0.38901907
0.403245911,0.42689399,0.439593154,0.43842948,0.431238303,0.425912366,0.421888128,0.41857663,0.412244024,0.403097518,0.400223437,0.399914103,0.397929316,0.393732607,0.391965955,0.39130506,0.390699943,0.390030127,0.389286348,0.388473843,0.387998866
0.403542297,0.427749438,0.44165761,0.4423467,0.434740216,0.428711638,0.424186725,0.420465141,0.413645162,0.403839017,0.400396656,0.3998947,0.397808155,0.393372763,0.391341719,0.390552985,0.389898406,0.38917408,0.388370308,0.387496106,0.386990597
0.403838901,0.428548492,0.443549641,0.445873188,0.43839865,0.431607988,0.426549321,0.422398279,0.415090472,0.404641965,0.400621472,0.399880408,0.397694012,0.393035757,0.390744586,0.389810176,0.389103814,0.388325969,0.387463427,0.386529125,0.385993918
0.404135722,0.429298789,0.445292807,0.44907658,0.442225826,0.434608718,0.428979957,0.424378568,0.416580319,0.405504066,0.400898781,0.399878548,0.39758642,0.392719715,0.390173908,0.389080215,0.388316096,0.38748567,0.386565555,0.385572651,0.385008513
0.404432762,0.430006692,0.446905869,0.45203547,0.446136196,0.437722173,0.43148303,0.426408646,0.418115272,0.406423439,0.401229142,0.399894885,0.397484807,0.39242298,0.389628938,0.388365472,0.387535067,0.386653059,0.385676543,0.384626445,0.38403409
0.40473002,0.430677553,0.448404476,0.454792865,0.449979194,0.440957258,0.434063362,0.428491301,0.419696092,0.407398549,0.401612828,0.399933732,0.397388712,0.392144079,0.389108848,0.387667384,0.386760642,0.385828018,0.384796239,0.383690284,0.383070378
0.405027497,0.431315899,0.449801876,0.457372167,0.453667974,0.444327184,0.436726289,0.430629515,0.42132373,0.408428165,0.402049917,0.39999866,0.397298765,0.39188169,0.388612749,0.386986958,0.385993441,0.385010429,0.383924494,0.382763953,0.382117121
0.405325192,0.431925588,0.451109385,0.459790032,0.45719058,0.447836668,0.43947776,0.432826497,0.422999327,0.409511344,0.402540348,0.400092767,0.397216718,0.391634634,0.388139726,0.386324949,0.385234645,0.384200188,0.383061164,0.381847248,0.381174081
0.405623106,0.432509926,0.452336738,0.462060569,0.460558224,0.451448385,0.442324403,0.43508573,0.424724217,0.410647402,0.40308398,0.400218749,0.39714478,0.391401817,0.387688849,0.385681899,0.384485507,0.383397163,0.382206107,0.380939975,0.38024103
0.405921239,0.433071754,0.453492363,0.464196355,0.46377998,0.455095368,0.445273733,0.437411019,0.42649994,0.411835895,0.403680631,0.400378943,0.397085218,0.391182231,0.387259193,0.385058164,0.383747136,0.382601234,0.381359183,0.380041945,0.379317754
0.406219591,0.433613534,0.454583595,0.466208725,0.466861282,0.458723217,0.44833525,0.439806547,0.428328248,0.413076605,0.404330103,0.400575371,0.39704028,0.39097515,0.386849843,0.384453941,0.383020504,0.381812455,0.380520256,0.379152979,0.378404047
0.406518162,0.4341374,0.455616847,0.46810792,0.469806637,0.462302873,0.451513774,0.442276944,0.430211124,0.414369531,0.405032213,0.400809786,0.397012182,0.390780278,0.386459905,0.383869292,0.382306473,0.381031121,0.379689196,0.378272903,0.377499713
0.406816953,0.434645216,0.456597754,0.469903207,0.472620842,0.465819593,0.454797485,0.44482733,0.432150805,0.415714886,0.405786811,0.40108371,0.39700309,0.390597711,0.386088504,0.383304167,0.381605808,0.380257687,0.378865868,0.37740155,0.376604566
0.407115964,0.435138613,0.457531282,0.471602984,0.475309142,0.469263466,0.458159794,0.447463541,0.434149803,0.417113091,0.406593796,0.401398469,0.397015096,0.390427834,0.385734785,0.382758422,0.380919176,0.37949268,0.378050139,0.37653876,0.375718425
0.407415194,0.435619023,0.458421828,0.473214868,0.47787709,0.472626603,0.461572091,0.45019235,0.436210941,0.418564782,0.407453131,0.401755224,0.397050205,0.390271247,0.385397953,0.382231836,0.380247145,0.378736651,0.377241921,0.375684375,0.374841117
0.407714644,0.436087711,0.459273295,0.474745778,0.480330388,0.47590294,0.465011163,0.4530189,0.438337394,0.420070809,0.408364857,0.402155002,0.397110323,0.390128728,0.385077338,0.381724126,0.37959019,0.377990157,0.376441212,0.374838246,0.373972477
0.408014314,0.436545792,0.460089157,0.476202003,0.482674762,0.479088222,0.468458917,0.455942322,0.440532719,0.421632253,0.409329102,0.402598721,0.397197255,0.39000119,0.38477243,0.381234955,0.378948698,0.377253751,0.375648103,0.374000225,0.373112342
0.408314205,0.43699426,0.46087252,0.477589269,0.484915866,0.482179812,0.471900298,0.458954854,0.442800983,0.423250429,0.410346096,0.403087209,0.397312704,0.38988966,0.38448288,0.380763943,0.378322971,0.376527972,0.374862758,0.373170168,0.372260559
0.408614316,0.437433996,0.461626163,0.478912794,0.487059219,0.485176407,0.475322235,0.462044842,0.445146819,0.424926912,0.411416181,0.40362123,0.397458272,0.389795247,0.384208498,0.380310682,0.377713234,0.375813335,0.374085394,0.372347945,0.371416977
0.408914647,0.437865788,0.462352584,0.480177339,0.489110159,0.488077786,0.478713401,0.465199699,0.447574616,0.426663552,0.412539821,0.404201501,0.397635467,0.38971912,0.383949241,0.379874757,0.37711964,0.375110324,0.373316273,0.371533456,0.370581451
0.409215199,0.438290341,0.46305403,0.481387254,0.491073817,0.490884578,0.482064145,0.468407044,0.450086965,0.428462502,0.413717617,0.404828709,0.397845706,0.389662492,0.383705201,0.379455779,0.376542278,0.374419385,0.372555685,0.370726646,0.369753839
0.409515973,0.438708287,0.463732527,0.482546516,0.492955095,0.49359808,0.485366403,0.47165485,0.452683716,0.430326274,0.414950319,0.405503529,0.398090326,0.389626599,0.383476599,0.379053397,0.375981178,0.373740926,0.371803945,0.369927502,0.368934005
0.409816967,0.439120193,0.464389907,0.48365877,0.494758657,0.496220103,0.488613558,0.474931473,0.455362218,0.432257772,0.416238842,0.40622664,0.39837059,0.38961269,0.38326377,0.378667315,0.375436313,0.373075314,0.371061382,0.369136055,0.368121827
0.410118182,0.439526572,0.465027832,0.484727353,0.496488929,0.498752842,0.491800291,0.47822578,0.458118036,0.434260096,0.417584285,0.406998739,0.398687695,0.389622017,0.383067154,0.378297297,0.374907617,0.37242287,0.370328334,0.368352373,0.367317213
0.410419619,0.439927887,0.465647808,0.485755332,0.498150101,0.501198779,0.494922432,0.481527297,0.460945519,0.436336039,0.418987947,0.40782056,0.399042783,0.389655827,0.382887279,0.377943176,0.37439499,0.371783874,0.369605137,0.367576558,0.366520105
0.410721278,0.440324555,0.466251204,0.486745524,0.499746128,0.503560596,0.49797682,0.484826325,0.463838107,0.438487585,0.420451362,0.408692884,0.399436947,0.389715354,0.382724757,0.377604858,0.373898314,0.371158562,0.368892127,0.366808743,0.365730481
0.411023158,0.440716956,0.466839269,0.487700519,0.501280739,0.505841109,0.500961163,0.488114001,0.466788558,0.440715664,0.421976324,0.40961656,0.399871245,0.389801819,0.382580268,0.377282322,0.373417466,0.370547128,0.368189627,0.366049085,0.364948357
0.41132526,0.441105435,0.467413142,0.488622703,0.502757449,0.508043214,0.503873922,0.491382333,0.469789153,0.443020129,0.423564859,0.410592517,0.400346708,0.389916423,0.382454552,0.376975621,0.372952321,0.369949724,0.367497948,0.365297765,0.364173784
0.411627584,0.441490304,0.467973863,0.489514277,0.504179562,0.510169846,0.506714201,0.494624195,0.4728319,0.445399827,0.425219092,0.411621786,0.400864351,0.390060349,0.382348399,0.37668488,0.372502769,0.369366469,0.366817386,0.364554981,0.363406845
0.41193013,0.44187185,0.468522384,0.49037727,0.505550187,0.512223939,0.509481648,0.497833312,0.475908713,0.447852671,0.426941047,0.412705519,0.401425184,0.390234758,0.382262644,0.376410296,0.372068718,0.368797448,0.366148217,0.363820946,0.362647652
0.412232899,0.442250334,0.469059579,0.491213558,0.506872246,0.514208408,0.512176368,0.501004221,0.479011566,0.450375715,0.428732468,0.413845009,0.402030221,0.390440796,0.382198154,0.376152134,0.3716501,0.36824272,0.365490694,0.363095883,0.361896345
0.41253589,0.442625993,0.469586248,0.492024875,0.508148485,0.51612612,0.51479885,0.504132225,0.482132629,0.452965248,0.430594694,0.415041707,0.402680499,0.390679592,0.38215583,0.375910722,0.371246881,0.367702326,0.364845049,0.362380022,0.361153084
0.412839104,0.442999046,0.470103128,0.492812826,0.509381482,0.517979885,0.517349897,0.507213344,0.485264363,0.455616893,0.432528573,0.416297194,0.403377081,0.390952262,0.382136593,0.375686449,0.370859058,0.367176292,0.36421149,0.361673595,0.360418049
0.413142541,0.443369693,0.470610897,0.493578898,0.51057366,0.519772438,0.519830571,0.510244257,0.488399606,0.458325724,0.434534412,0.417613133,0.40412108,0.391259911,0.382141387,0.375479761,0.37048667,0.366664633,0.363590204,0.360976836,0.359691437
0.4134462,0.443738118,0.471110179,0.494324471,0.511727293,0.521506437,0.522242143,0.513222243,0.491531627,0.461086378,0.43661194,0.418991188,0.404913667,0.391603642,0.38217117,0.375291157,0.370129793,0.366167363,0.362981354,0.360289975,0.358973455
0.413750083,0.444104489,0.471601549,0.495050825,0.512844519,0.52318445,0.524586049,0.516145128,0.494654165,0.463893168,0.438760293,0.420432954,0.405756093,0.391984559,0.382226915,0.375121184,0.369788549,0.365684498,0.362385084,0.359613235,0.358264318
0.41405419,0.444468962,0.472085539,0.495759149,0.513927346,0.524808958,0.526863853,0.519011229,0.49776146,0.466740192,0.440978012,0.42193988,0.40664969,0.392403771,0.382309608,0.374970432,0.369463101,0.365216058,0.361801521,0.358946834,0.357564245
0.414358519,0.44483168,0.472562642,0.496450548,0.51497766,0.526382348,0.52907722,0.5218193,0.500848254,0.469621434,0.443263071,0.42351321,0.407595866,0.392862406,0.382420245,0.374839534,0.369153655,0.364762077,0.361230776,0.358290979,0.35687346
0.414663073,0.445192775,0.473033311,0.497126052,0.515997235,0.527906912,0.531227883,0.524568484,0.503909797,0.472530851,0.445612902,0.425153919,0.408596091,0.393361614,0.382559832,0.37472916,0.368860463,0.364322602,0.360672947,0.357645866,0.356192183
0.41496785,0.445552369,0.473497968,0.497786618,0.516987736,0.529384853,0.533317628,0.527258268,0.506941837,0.475462456,0.448024443,0.426862668,0.409651868,0.393902578,0.382729389,0.374640014,0.368583817,0.363897699,0.360128125,0.357011682,0.35552063
0.415272852,0.445910574,0.473957004,0.498433139,0.517950731,0.530818276,0.535348267,0.52988844,0.509940602,0.478410385,0.450494196,0.428639762,0.4107647,0.394486524,0.382929947,0.374572832,0.368324052,0.363487452,0.359596391,0.3563886,0.354859012
0.415578077,0.446267495,0.474410782,0.499066448,0.518887694,0.532209201,0.537321629,0.532459047,0.512902783,0.481368956,0.453018278,0.430485118,0.411936052,0.395114725,0.383162553,0.374528379,0.368081544,0.363091973,0.359077826,0.355776783,0.354207534
0.415883527,0.446623229,0.474859637,0.499687322,0.519800011,0.533559555,0.539239546,0.534970367,0.515825504,0.484332715,0.455592494,0.432398248,0.413167317,0.395788502,0.383428274,0.374507449,0.36785671,0.362711396,0.358572509,0.355176382,0.353566389
0.416189202,0.446977865,0.475303885,0.500296488,0.520688988,0.534871182,0.541103838,0.537422871,0.518706303,0.487296477,0.458212394,0.434378246,0.414459771,0.396509223,0.383728198,0.374510861,0.367650002,0.362345884,0.358080523,0.35458754,0.352935763
0.416495101,0.447331487,0.475743815,0.500894623,0.521555855,0.53614584,0.542916307,0.539817196,0.521543096,0.490255349,0.460873339,0.436423792,0.415814537,0.397278289,0.38406344,0.37453946,0.367461911,0.361995627,0.357601954,0.354010391,0.35231583
0.416801224,0.447684171,0.476179699,0.501482362,0.522401767,0.537385208,0.54467873,0.542154122,0.524334155,0.49320475,0.463570567,0.43853316,0.417232548,0.398097126,0.38443515,0.374594116,0.367292964,0.361660847,0.357136898,0.353445058,0.351706754
0.417107573,0.448035989,0.47661179,0.5020603,0.523227816,0.538590886,0.546392855,0.544434546,0.527078074,0.496140429,0.466299246,0.440704235,0.418714512,0.398967164,0.38484451,0.374675726,0.36714372,0.361341793,0.35668546,0.352891663,0.351108691
0.417414147,0.448387008,0.477040324,0.502628992,0.524035029,0.539764403,0.548060391,0.546659463,0.529773745,0.499058463,0.469054532,0.442934539,0.420260886,0.399889823,0.385292742,0.37478521,0.367014775,0.361038747,0.356247759,0.352350321,0.350521785
0.417720947,0.448737291,0.477465522,0.50318896,0.524824376,0.540907211,0.549683008,0.548829949,0.532420329,0.501955265,0.471831616,0.445221264,0.421871847,0.400866482,0.385781104,0.374923519,0.366906754,0.360752022,0.355823929,0.351821144,0.349946173
0.418027972,0.449086895,0.477887588,0.503740693,0.52559677,0.542020699,0.551262336,0.550947144,0.535017231,0.504827575,0.474625769,0.447561302,0.423547276,0.401898462,0.38631089,0.375091632,0.366820313,0.36048196,0.355414118,0.351304244,0.349381984
0.418335222,0.449435874,0.478306715,0.504284648,0.526353073,0.543106186,0.552799958,0.553012238,0.537564075,0.507672453,0.477432379,0.449951287,0.425286742,0.402986995,0.386883426,0.375290561,0.366756143,0.360228936,0.355018496,0.350799736,0.348829342
0.418642699,0.44978428,0.478723083,0.504821257,0.5270941,0.544164932,0.554297415,0.555026463,0.54006068,0.51048727,0.480246986,0.452387636,0.4270895,0.404133203,0.387500061,0.375521352,0.36671496,0.359993355,0.354637248,0.350307735,0.348288364
0.418950401,0.450132158,0.479136861,0.505350924,0.52782062,0.545198136,0.555756199,0.556991073,0.542507041,0.513269697,0.483065303,0.454866591,0.428954485,0.405338068,0.388162156,0.375785086,0.366697517,0.359775653,0.354270583,0.349828363,0.347759168
0.41925833,0.450479553,0.479548205,0.505874029,0.528533358,0.546206939,0.557177755,0.558907347,0.544903307,0.516017684,0.485883244,0.457384259,0.430880315,0.406602409,0.388871078,0.37608288,0.366704593,0.359576297,0.353918732,0.349361746,0.347241866
0.419566484,0.450826506,0.479957264,0.506390929,0.529233001,0.54719243,0.558563482,0.560776571,0.547249762,0.518729452,0.488696936,0.459936654,0.432865308,0.40792686,0.389628179,0.376415888,0.366737004,0.359395785,0.353581947,0.348908021,0.346736574
0.419874866,0.451173056,0.480364176,0.50690196,0.529920197,0.548155646,0.559914734,0.562600035,0.549546813,0.521403472,0.491502732,0.462519735,0.434907489,0.409311851,0.390434787,0.376785297,0.366795597,0.359234644,0.353260505,0.348467334,0.346243409
