0.4,0.458994804
0.451630645,0.538869576
0.485594209,0.609746475
0.489447603,0.625833882
0.476076855,0.605255505
0.456363072,0.570536474
0.436313201,0.534164359
0.419470403,0.502998188
0.408281123,0.48128721
0.404895276,0.47243022
0.411577027,0.480212692
0.429412659,0.507652946
0.455776932,0.552327255
0.485188642,0.605520648
0.512992292,0.658113737
0.536991167,0.704872891
0.556824095,0.744246727
0.572985635,0.776695443
0.586219354,0.803427958
0.597244309,0.825755671
0.6066608,0.844832053
0.614935496,0.861581191
0.622416546,0.876706117
0.629356872,0.890724657
0.635936846,0.904009951
0.642283378,0.916826705
0.648484865,0.929360564
0.654602416,0.941740643
0.660678037,0.954056203
0.666740496,0.966368717
0.672809452,0.978720444
0.678898327,0.991140433
0.6850163,1.003648703
0.691169664,1.016259121
0.697362758,1.028981367
0.7035986,1.041822287
0.709879316,1.0547868
0.716206426,1.067878523
0.722581046,1.081100191
0.729004011,1.094453939
0.735475976,1.107941497
0.741997463,1.121564316
0.748568914,1.135323663
0.755190709,1.149220673
0.761863189,1.163256393
0.76858667,1.177431812
0.775361445,1.191747875
0.782187799,1.206205496
0.789066005,1.220805571
0.795996331,1.23554898
0.80297904,1.250436592
0.810014393,1.265469267
0.817102649,1.280647862
0.824244064,1.295973228
0.831438895,1.311446211
0.838687381,1.327067677
0.845975844,1.342825516
0.853114118,1.358420603
0.859535914,1.372754994
0.864486626,1.384191312
0.867357976,1.391296709
0.867852824,1.393289889
0.865968854,1.390064866
0.861903907,1.382000327
0.855958348,1.369738482
0.848463304,1.354013864
0.839737156,1.335545632
0.830063551,1.314980913
0.819683289,1.292872092
0.808794165,1.269674084
0.797554818,1.24575195
0.786090216,1.221392957
0.774497415,1.196819652
0.762850925,1.172202223
0.751207385,1.147669341
0.739609464,1.123317245
0.728089039,1.099217145
0.716669709,1.075421097
0.705368777,1.051966609
0.694198776,1.028880206
0.683168644,1.006180147
0.672284632,0.983878493
0.661555002,0.961986406
0.651029204,0.940575454
0.640857858,0.919904525
0.6312826,0.900426826
0.622561946,0.882651408
0.614896514,0.866987173
0.608388951,0.853653017
0.603040519,0.842664236
0.598771524,0.833870175
0.59545112,0.827013116
0.592926003,0.821786281
0.591042473,0.817879168
0.589660451,0.815006836
0.588660405,0.812924818
0.587945158,0.811433483
0.58743857,0.810375828
0.587082674,0.809631946
0.586834328,0.809112359
0.586661999,0.808751516
