epoch,loss
293,0.00968098733574152
294,0.0096570560708642
295,0.009639876894652843
296,0.009619217365980148
297,0.009600332006812096
298,0.00957647804170847
299,0.009561214596033096
300,0.009534740820527077
301,0.009516008198261261
302,0.009499981999397278
303,0.009481196291744709
304,0.009460635483264923
305,0.009440682828426361
306,0.009421874769032001
307,0.009403754957020283
308,0.009386378340423107
309,0.009366028010845184
310,0.009349195286631584
311,0.009327448904514313
312,0.00931437499821186
313,0.009292084723711014
314,0.009274057112634182
315,0.009250265546143055
316,0.009234823286533356
317,0.009219425730407238
318,0.009201094508171082
319,0.009182227775454521
320,0.009166543371975422
321,0.009145643562078476
322,0.009133344516158104
323,0.009114440530538559
324,0.009093133732676506
325,0.009071486070752144
326,0.0090545155107975
327,0.009037259966135025
328,0.009023933671414852
329,0.009002628736197948
330,0.008987250737845898
331,0.008972669951617718
332,0.008952250704169273
333,0.008934568613767624
334,0.008918511681258678
335,0.008902957662940025
336,0.00888257846236229
337,0.008869943208992481
338,0.00885071326047182
339,0.00883538369089365
340,0.008815101347863674
341,0.00879912544041872
342,0.008781960234045982
343,0.008764050900936127
344,0.008748083375394344
345,0.008732348680496216
346,0.008716530166566372
347,0.008700568228960037
348,0.008682403713464737
349,0.008667568676173687
350,0.008650173433125019
351,0.008634385652840137
352,0.008619026280939579
353,0.008604737929999828
354,0.00858707819133997
355,0.008569112047553062
356,0.00855400413274765
357,0.008534000255167484
358,0.008523688651621342
359,0.008507227525115013
360,0.00849208328872919
361,0.008478770032525063
362,0.008463498204946518
363,0.008446072228252888
364,0.00843149982392788
365,0.008414054289460182
366,0.008399683982133865
367,0.008384263142943382
368,0.008365608751773834
369,0.008352302014827728
370,0.008340718224644661
371,0.008325062692165375
372,0.008308225311338902
373,0.008290528319776058
374,0.008281506597995758
375,0.008264011703431606
376,0.008246560581028461
377,0.008236618712544441
378,0.008218390867114067
379,0.008204996585845947
380,0.008191538974642754
381,0.008173494599759579
382,0.008162199519574642
383,0.008145580068230629
384,0.008131664246320724
385,0.008116166107356548
386,0.008100020699203014
387,0.008093534968793392
388,0.008076547645032406
389,0.008066723123192787
390,0.00804789550602436
391,0.00803556852042675
392,0.008019178174436092
393,0.008003461174666882
394,0.00799580942839384
395,0.00797991268336773
396,0.00796668604016304
397,0.00795452855527401
398,0.007938625290989876
399,0.007925688289105892
400,0.007915543392300606
401,0.007897846400737762
402,0.007883347570896149
403,0.007871730253100395
404,0.007859748788177967
405,0.007844138890504837
406,0.007830972783267498
407,0.007825021632015705
408,0.007808208465576172
409,0.007796035148203373
410,0.007778155617415905
411,0.007768075913190842
412,0.007758045103400946
413,0.007747070863842964
414,0.007730360142886639
415,0.007717994973063469
416,0.007709514815360308
417,0.007697004824876785
418,0.007681878283619881
419,0.00767205934971571
420,0.007660896051675081
421,0.0076498850248754025
422,0.007635246962308884
423,0.007623296696692705
424,0.007609628140926361
425,0.00759865203872323
426,0.007589774206280708
427,0.007576728239655495
428,0.007568384055048227
429,0.007554488722234964
430,0.007542857900261879
431,0.007533552125096321
432,0.0075190383940935135
433,0.0075077456422150135
434,0.007503444794565439
435,0.007487279362976551
436,0.007472645957022905
437,0.00746485311537981
438,0.0074540432542562485
439,0.007447041571140289
440,0.007435834966599941
441,0.0074229128658771515
442,0.007416181266307831
443,0.007399749010801315
444,0.007392099127173424
445,0.007381213828921318
446,0.0073738861829042435
447,0.007362816482782364
448,0.007351510226726532
449,0.007340801414102316
450,0.007329288870096207
451,0.007315021939575672
452,0.007314607966691256
453,0.007303789258003235
454,0.007289591245353222
455,0.0072840796783566475
456,0.007273111492395401
457,0.007261197082698345
458,0.0072544594295322895
459,0.007248821202665567
460,0.007235421799123287
461,0.007225939072668552
462,0.007214388810098171
463,0.007206742651760578
464,0.0072010052390396595
465,0.007191631477326155
466,0.007183610461652279
467,0.007170266006141901
468,0.0071643684059381485
469,0.007152661681175232
470,0.007144485600292683
471,0.007139286026358604
472,0.007127163000404835
473,0.00712040439248085
474,0.007113797590136528
475,0.007107154931873083
476,0.007093784399330616
477,0.007089528255164623
478,0.007080196402966976
479,0.007070094347000122
480,0.0070633236318826675
481,0.007052203174680471
482,0.007049117237329483
483,0.00703959446400404
484,0.007031046319752932
485,0.007021949160844088
486,0.007012277375906706
487,0.007010484114289284
488,0.007001417689025402
489,0.0069900681264698505
490,0.0069918325170874596
491,0.006976321339607239
492,0.006970138289034367
493,0.006961095612496138
494,0.006955398712307215
495,0.006953027099370956
496,0.006940706167370081
497,0.006933864671736956
498,0.006928121205419302
499,0.0069211856462061405
500,0.00691682193428278
501,0.006904690992087126
502,0.006901446729898453
503,0.006895020604133606
504,0.006888418924063444
505,0.0068777333945035934
506,0.006874473299831152
507,0.006869974080473185
508,0.006864291150122881
509,0.0068520670756697655
510,0.006853069644421339
511,0.006840887945145369
512,0.006834264844655991
513,0.006828478071838617
514,0.00682310713455081
515,0.006815194617956877
516,0.0068126944825053215
517,0.006803806871175766
518,0.006800370756536722
519,0.006794874556362629
520,0.006785104051232338
521,0.006780090741813183
522,0.0067783985286951065
523,0.0067647467367351055
524,0.006764783523976803
525,0.006762152072042227
526,0.006755304988473654
527,0.0067473906092345715
528,0.006739235948771238
529,0.0067363609559834
530,0.006730655673891306
531,0.006725414656102657
532,0.00672214524820447
533,0.006713122595101595
534,0.006707063876092434
535,0.006704123690724373
536,0.006701943464577198
537,0.006696059834212065
538,0.006687548011541367
539,0.006680613849312067
540,0.006675445009022951
541,0.0066640800796449184
542,0.006665302440524101
543,0.00665860902518034
544,0.006652747746556997
545,0.006649423856288195
546,0.006643056869506836
547,0.00663978885859251
548,0.006629646755754948
549,0.006629941053688526
550,0.006626402959227562
551,0.0066202315501868725
552,0.00661276001483202
553,0.0066076586954295635
554,0.006602923385798931
555,0.0066003818064928055
556,0.00659570936113596
557,0.006588695105165243
558,0.006583241745829582
559,0.006578044965863228
560,0.006574420258402824
561,0.006566844880580902
562,0.006565835326910019
563,0.006559608969837427
564,0.006554389372467995
565,0.006554788444191217
566,0.00654704449698329
567,0.006538687273859978
568,0.006538687739521265
569,0.00653047626838088
570,0.006528116762638092
571,0.006522640585899353
572,0.006516201887279749
573,0.006512759253382683
574,0.006506570149213076
575,0.006503523793071508
576,0.006498364731669426
577,0.006493748165667057
578,0.006490583531558514
579,0.00648439722135663
580,0.006477504037320614
581,0.006476277951151133
582,0.006465508136898279
583,0.0064619965851306915
584,0.006464460399001837
585,0.006455936003476381
586,0.006454166490584612
587,0.006449328735470772
588,0.006439444608986378
589,0.006443545687943697
590,0.006429164670407772
591,0.006430588196963072
592,0.006423185113817453
593,0.0064192237332463264
594,0.006414130330085754
595,0.006410687696188688
596,0.006405499763786793
597,0.006401017773896456
598,0.006397206336259842
599,0.006392269860953093
600,0.006387220695614815
601,0.00638565793633461
602,0.0063774255104362965
603,0.0063748229295015335
604,0.006366846151649952
605,0.006364927627146244
606,0.006353945471346378
607,0.006354173645377159
608,0.006350499112159014
609,0.006345628760755062
610,0.006338991690427065
611,0.006338640581816435
612,0.006331951357424259
613,0.006327548064291477
614,0.006322652567178011
615,0.006321599241346121
616,0.006311818491667509
617,0.006311149802058935
618,0.00630551390349865
619,0.0062994337640702724
620,0.006291747093200684
621,0.006289409939199686
622,0.00628846138715744
623,0.006287706084549427
624,0.006276336032897234
625,0.006275722291320562
626,0.006267934571951628
627,0.006266937591135502
628,0.006256042048335075
629,0.006256962660700083
630,0.006247613113373518
631,0.006242919247597456
632,0.006240895949304104
633,0.006237897556275129
634,0.006232101935893297
635,0.006224432028830051
636,0.006219351664185524
637,0.006216990761458874
638,0.0062108212150633335
639,0.0062055136077106
640,0.006206081248819828
641,0.006201715208590031
642,0.006196911446750164
643,0.006188436411321163
644,0.006187628023326397
645,0.006178396753966808
646,0.006179481279104948
647,0.006170803215354681
648,0.0061719659715890884
649,0.006163481622934341
650,0.006156983785331249
651,0.006155084352940321
652,0.0061492277309298515
653,0.0061400397680699825
654,0.006140610668808222
655,0.006131259258836508
656,0.006123395171016455
657,0.006125141400843859
658,0.006113747600466013
659,0.006114208605140448
660,0.006106607150286436
661,0.0061005763709545135
662,0.006096432916820049
663,0.0060948338359594345
664,0.006090009119361639
665,0.006082239095121622
666,0.006079513113945723
667,0.00607737572863698
668,0.006067975889891386
669,0.0060613201931118965
670,0.006059657316654921
671,0.00605605635792017
672,0.006046646740287542
673,0.006042703986167908
674,0.006041676737368107
675,0.006031821481883526
676,0.006030173972249031
677,0.0060207354836165905
678,0.006021094974130392
679,0.006011179648339748
680,0.006010083016008139
681,0.006004489492624998
682,0.00599793903529644
683,0.005995835177600384
684,0.005991106852889061
685,0.005982111673802137
686,0.005975106731057167
687,0.005971661768853664
688,0.005967884324491024
689,0.005963173229247332
690,0.005962383933365345
691,0.0059533389285206795
692,0.00594797357916832
693,0.005944175645709038
694,0.005932791158556938
695,0.00592801021412015
696,0.005923026707023382
697,0.00591637147590518
698,0.005911624524742365
699,0.005906921345740557
700,0.005906698759645224
701,0.005897045601159334
702,0.005888680927455425
703,0.00588692631572485
704,0.005885872058570385
705,0.005880158394575119
706,0.005871972069144249
707,0.005864457692950964
708,0.005859599448740482
709,0.005852168891578913
710,0.00584722263738513
711,0.005848126485943794
712,0.005832921247929335
713,0.0058349003084003925
714,0.005827218759804964
715,0.005819035228341818
716,0.005816792603582144
717,0.005814309231936932
718,0.005804311949759722
719,0.005798371974378824
720,0.005790583323687315
721,0.005786707624793053
722,0.00577737670391798
723,0.005772032774984837
724,0.005769794341176748
725,0.005763984750956297
726,0.0057562850415706635
727,0.005751641932874918
728,0.005745992064476013
729,0.005739002488553524
730,0.00573482271283865
731,0.005727896001189947
732,0.005721311084926128
733,0.0057146898470819
734,0.005708516575396061
735,0.005709134507924318
736,0.005698838736861944
737,0.005692638456821442
738,0.0056884619407355785
739,0.005679910536855459
740,0.005675088614225388
741,0.005667493212968111
742,0.005661961622536182
743,0.005655285902321339
744,0.005645838566124439
745,0.005640936084091663
746,0.005635518580675125
747,0.005631426349282265
748,0.005626562982797623
749,0.00561747420579195
750,0.005611144006252289
751,0.0056077358312904835
752,0.005595015827566385
753,0.005594898946583271
754,0.005582493729889393
755,0.0055800918489694595
756,0.005572707392275333
757,0.005564875900745392
758,0.005556850228458643
759,0.00555403670296073
760,0.005545170046389103
761,0.00553477369248867
762,0.005532970651984215
763,0.005523476283997297
764,0.005515919998288155
765,0.005510677583515644
766,0.005502530373632908
767,0.00549860205501318
768,0.005491351243108511
769,0.0054818447679281235
770,0.005473957397043705
771,0.0054695443250238895
772,0.005465743597596884
773,0.005456634797155857
774,0.005446405149996281
775,0.005439594853669405
776,0.0054307240061461926
777,0.005426984280347824
778,0.00542072206735611
779,0.0054059820249676704
780,0.005404975265264511
781,0.005396053660660982
782,0.005387470591813326
783,0.005377706605941057
784,0.0053742085583508015
785,0.005369874648749828
786,0.005359165836125612
787,0.005352264270186424
788,0.005345377139747143
789,0.005336064845323563
790,0.0053285532630980015
791,0.005322038196027279
792,0.00531732989475131
793,0.005306711420416832
794,0.0052980417385697365
795,0.005293237045407295
796,0.005279327742755413
797,0.00527583435177803
798,0.0052627017721533775
799,0.0052610221318900585
800,0.005254663527011871
801,0.005248550791293383
802,0.005233390256762505
803,0.005225976929068565
804,0.005220434628427029
805,0.005207980517297983
806,0.005208249669522047
807,0.005195734091103077
808,0.005192296579480171
809,0.005178296472877264
810,0.005169300828129053
811,0.005165506154298782
812,0.005155704915523529
813,0.005145414732396603
814,0.005132385063916445
815,0.005124802701175213
816,0.005124278832226992
817,0.005114109255373478
818,0.005100868176668882
819,0.005089681129902601
820,0.005085277836769819
821,0.0050789350643754005
822,0.005065589677542448
823,0.0050533851608633995
824,0.0050455499440431595
825,0.005038683768361807
826,0.005030241794884205
827,0.005017708521336317
828,0.0050098528154194355
829,0.004995475988835096
830,0.004991461057215929
831,0.004982775077223778
832,0.004975383635610342
833,0.004964148625731468
834,0.004950318951159716
835,0.004936744458973408
836,0.004929638002067804
837,0.004922265652567148
838,0.00491254311054945
839,0.004899861756712198
840,0.004891205579042435
841,0.004886450245976448
842,0.004876968916505575
843,0.004869986325502396
844,0.00486113503575325
845,0.004862381611019373
846,0.004849724471569061
847,0.004833194427192211
848,0.004815089050680399
849,0.004799894522875547
850,0.004794133361428976
851,0.004794012755155563
852,0.004808417055755854
853,0.004805941134691238
854,0.004799706861376762
855,0.004770026542246342
856,0.004739801865071058
857,0.004719002638012171
858,0.004702823702245951
859,0.00468991557136178
860,0.004681742750108242
861,0.0046738977544009686
862,0.004664628766477108
863,0.004650669638067484
864,0.004639555234462023
865,0.004627332556992769
866,0.004616867750883102
867,0.004601968917995691
868,0.004584834445267916
869,0.004577291663736105
870,0.0045682163909077644
871,0.00455627404153347
872,0.0045441556721925735
873,0.00453000795096159
874,0.004517456516623497
875,0.004506177268922329
876,0.004489085171371698
877,0.004484483040869236
878,0.004477273672819138
879,0.00446016900241375
880,0.00447171600535512
881,0.004482977092266083
882,0.004480291157960892
883,0.004468673840165138
884,0.004445056430995464
885,0.004410683177411556
886,0.00437137670814991
887,0.0043561700731515884
888,0.004361563362181187
889,0.004371169488877058
890,0.0043601240031421185
891,0.004336195066571236
892,0.00429295189678669
893,0.00427145604044199
894,0.004275189712643623
895,0.0042921630665659904
896,0.004305216018110514
897,0.004277374129742384
898,0.004228959325700998
899,0.00419043842703104
900,0.0041844407096505165
901,0.004200397990643978
902,0.004189754836261272
903,0.004149105399847031
904,0.004119819030165672
905,0.004108635243028402
906,0.004103950224816799
907,0.0040923431515693665
908,0.00407874071970582
909,0.0040540266782045364
910,0.004035045392811298
911,0.004019592888653278
912,0.003999704960733652
913,0.0039873188361525536
914,0.003970691934227943
915,0.003956024535000324
916,0.0039420402608811855
917,0.0039298441261053085
918,0.003915958572179079
919,0.0038940731901675463
920,0.003874080255627632
921,0.0038618792314082384
922,0.0038606056477874517
923,0.0038500388618558645
924,0.0038375018630176783
925,0.0038306303322315216
926,0.0038033993914723396
927,0.003776402212679386
928,0.003749601310119033
929,0.003725880291312933
930,0.003710804507136345
931,0.0036964695900678635
932,0.003682876005768776
933,0.0036651641130447388
934,0.0036483972799032927
935,0.003634585067629814
936,0.0036125679034739733
937,0.003590383566915989
938,0.0035685875918716192
939,0.003552231704816222
940,0.0035399666521698236
941,0.003540781093761325
942,0.0035414136946201324
943,0.003550838679075241
944,0.003581279655918479
945,0.0036262094508856535
946,0.003656604792922735
947,0.003603655844926834
948,0.003477287944406271
949,0.0033877387177199125
950,0.003388429991900921
951,0.0034318866673856974
952,0.003414684673771262
953,0.0033553254324942827
954,0.0033002649433910847
955,0.0032889076974242926
956,0.0033012120984494686
957,0.0032903794199228287
958,0.003251192392781377
959,0.0032129804603755474
960,0.0031998762860894203
961,0.0031966809183359146
962,0.0031888713128864765
963,0.003173641860485077
964,0.0031481466721743345
965,0.0031226230785250664
966,0.003097876440733671
967,0.00308856344781816
968,0.003071945859119296
969,0.0030546437483280897
970,0.0030285739339888096
971,0.0030161270406097174
972,0.002996465191245079
973,0.002980130026116967
974,0.0029667175840586424
975,0.0029806336387991905
976,0.0030023413710296154
977,0.003033020766451955
978,0.0030110322404652834
979,0.0029439777135849
980,0.002872694982215762
981,0.0028529383707791567
982,0.0028809313662350178
983,0.002902377862483263
984,0.002881529275327921
985,0.0028152805753052235
986,0.0027682119980454445
987,0.002767472295090556
988,0.002779618604108691
989,0.0027773615438491106
990,0.0027530009392648935
991,0.002736426191404462
992,0.0027466369792819023
993,0.0027700646314769983
994,0.0027941991575062275
995,0.0027826623991131783
996,0.002725426107645035
997,0.0026454974431544542
998,0.0025969368871301413
999,0.0025769497733563185
1000,0.002594924997538328
1001,0.0026185812894254923
1002,0.002647507470101118
1003,0.002656900556758046
1004,0.0026298186276108027
1005,0.002555301645770669
1006,0.0024964811746031046
1007,0.0024778936058282852
1008,0.002494181040674448
1009,0.0025269649922847748
1010,0.0025354998651891947
1011,0.002513163723051548
1012,0.0024482030421495438
1013,0.002397075528278947
1014,0.002381698228418827
1015,0.002410964109003544
1016,0.00245448830537498
1017,0.0024650814011693
1018,0.0024194472935050726
1019,0.002353484043851495
1020,0.0023145931772887707
1021,0.002326213289052248
1022,0.0023552922066301107
1023,0.002359627280384302
1024,0.0023086899891495705
1025,0.0022549754939973354
1026,0.0022344589233398438
1027,0.0022535615134984255
1028,0.002271622885018587
1029,0.00227082590572536
1030,0.0022678899113088846
1031,0.0022406703792512417
1032,0.0022221466060727835
1033,0.0022274351213127375
1034,0.002265704097226262
1035,0.0023106609005481005
1036,0.002356910612434149
1037,0.0023128327447921038
1038,0.0022007529623806477
1039,0.002098583849146962
1040,0.00208894326351583
1041,0.0021458968985825777
1042,0.0021880546119064093
1043,0.002154628513380885
1044,0.002079343656077981
1045,0.0020288056693971157
1046,0.00202534394338727
1047,0.0020481697283685207
1048,0.002031575655564666
1049,0.001996761653572321
1050,0.002006612252444029
1051,0.0020728730596601963
1052,0.002149164443835616
1053,0.002196967601776123
1054,0.00215631490573287
1055,0.002073293784633279
1056,0.0019924065563827753
1057,0.0019741677679121494
1058,0.001996911596506834
1059,0.001983907073736191
1060,0.0019597585778683424
1061,0.0019637872464954853
1062,0.0019683423452079296
1063,0.0019388420041650534
1064,0.001877534668892622
1065,0.0018360037356615067
1066,0.0018311769235879183
1067,0.0018318950897082686
1068,0.0018363695126026869
1069,0.0018153416458517313
1070,0.0017953513888642192
1071,0.0018003114964812994
1072,0.0018089322838932276
1073,0.0018007016042247415
1074,0.0017780616180971265
1075,0.0017583745066076517
1076,0.0017523826099932194
1077,0.0017522661946713924
1078,0.0017524899449199438
1079,0.001759235397912562
1080,0.0017766670789569616
1081,0.0017961598932743073
1082,0.0018177126767113805
1083,0.001841322286054492
1084,0.0018772367620840669
1085,0.0018990399548783898
1086,0.001924463314935565
1087,0.0018704981775954366
1088,0.00179171038325876
1089,0.0016946106916293502
1090,0.0016419750172644854
1091,0.0016404414782300591
1092,0.0016693177167326212
1093,0.0017035898054018617
1094,0.001709650387056172
1095,0.0016899709589779377
1096,0.0016370165394619107
1097,0.0015947759384289384
1098,0.0015834427904337645
1099,0.0015927136410027742
1100,0.0016169094014912844
1101,0.0016371916281059384
1102,0.0016412832774221897
1103,0.0016538422787562013
1104,0.001684318296611309
1105,0.0017171181971207261
1106,0.0017508886521682143
1107,0.0017305281944572926
1108,0.0016591233434155583
1109,0.0015611260896548629
1110,0.0015134125715121627
1111,0.0015483447350561619
1112,0.0016274889931082726
1113,0.001690699951723218
1114,0.0016612894833087921
1115,0.0015838694525882602
1116,0.0015121398027986288
1117,0.0015036205295473337
1118,0.001542176934890449
1119,0.0015729001024737954
1120,0.0015548085793852806
1121,0.0014916553627699614
1122,0.001444440335035324
1123,0.0014393554301932454
1124,0.0014677820727229118
1125,0.0014997130492702127
1126,0.0015150599647313356
1127,0.0015127742663025856
1128,0.0014998868573457003
1129,0.0015068846987560391
1130,0.001530759735032916
1131,0.0015402986900880933
1132,0.0015225952956825495
1133,0.0014727626694366336
1134,0.0014242134056985378
1135,0.0013898733304813504
1136,0.0013838461600244045
1137,0.0013938852353021502
1138,0.0013984020333737135
1139,0.0013962681405246258
1140,0.001379684777930379
1141,0.0013632565969601274
1142,0.0013477085158228874
1143,0.0013438531896099448
1144,0.001344405929557979
1145,0.001339486101642251
1146,0.0013318087439984083
1147,0.001332598738372326
1148,0.0013363054022192955
1149,0.0013412542175501585
1150,0.001349781989119947
1151,0.001355807762593031
1152,0.0013713056687265635
1153,0.0013823441695421934
1154,0.0013922881335020065
1155,0.0014036321081221104
1156,0.001402912545017898
1157,0.0013847281225025654
1158,0.0013582437532022595
1159,0.0013499113265424967
1160,0.0013477939646691084
1161,0.0013484818628057837
1162,0.0013427092926576734
1163,0.001342449220828712
1164,0.0013662721030414104
1165,0.0014340219786390662
1166,0.0015697905328124762
1167,0.0017013715114444494
1168,0.0018493204843252897
1169,0.0017552514327690005
1170,0.0015328702284023166
1171,0.001280622323974967
1172,0.0012676354963332415
1173,0.0014725418295711279
1174,0.0016104576643556356
1175,0.0015374959912151098
1176,0.0013035577721893787
1177,0.0012514633126556873
1178,0.0014039597008377314
1179,0.001473155221901834
1180,0.0013663943391293287
1181,0.0012431758223101497
1182,0.0013131625019013882
1183,0.0014394334284588695
1184,0.0013753286330029368
1185,0.0012326474534347653
1186,0.0012263852404430509
1187,0.001309807412326336
1188,0.0012920395238325
1189,0.0012001957511529326
1190,0.001250394620001316
1191,0.0013706402387470007
1192,0.0013103302335366607
1193,0.0011919926619157195
1194,0.001223517581820488
1195,0.0013109615538269281
1196,0.001287109567783773
1197,0.0011969046900048852
1198,0.0012089606607332826
1199,0.001272017601877451
1200,0.0012399511178955436
1201,0.0011692013358697295
1202,0.0011817425256595016
1203,0.0012393433135002851
1204,0.001243761507794261
1205,0.0011878955410793424
1206,0.0011799100320786238
1207,0.0012182893697172403
1208,0.0012227387633174658
1209,0.0011794185265898705
1210,0.0011414575856179
1211,0.0011562423314899206
1212,0.0011860309168696404
1213,0.001177842146717012
1214,0.001142451073974371
1215,0.0011379937641322613
1216,0.0011610542424023151
1217,0.001148044946603477
1218,0.001133384881541133
1219,0.0011303118662908673
1220,0.001137629384174943
1221,0.001144133391790092
1222,0.0011422757524996996
1223,0.0011437049834057689
1224,0.0011454290943220258
1225,0.001147551229223609
