time,distance,h_error,Q_error,h_true,h_pred,Q_true,Q_pred
2150.0,1100.0,0.006032467,0.00864768,0.65828717,0.6522547,0.9066598,0.8980121
2150.0,1200.0,0.0067666173,0.005049467,0.64399695,0.63723034,0.8955522,0.89050275
2150.0,1300.0,0.0031302571,0.00010448694,0.62381333,0.6206831,0.88404995,0.88415444
2150.0,1400.0,0.0007008314,0.0016707182,0.6034899,0.60278904,0.8719836,0.8736543
2150.0,1500.0,0.0004924536,0.00064110756,0.58296084,0.5834533,0.859155,0.8585139
2150.0,1600.0,0.0010793805,0.0048529506,0.5621769,0.56325626,0.8453484,0.84049547
2150.0,1700.0,0.0020403862,0.008795798,0.5411572,0.5431976,0.83033204,0.82153624
2150.0,1800.0,0.0042368174,0.010136664,0.5202356,0.5244724,0.8138551,0.80371845
2150.0,1900.0,0.006453514,0.00728637,0.5012832,0.50773674,0.7956741,0.7883877
2150.0,2000.0,0.0002513826,0.0001565814,0.49301764,0.49326903,0.7759599,0.7758033
2160.0,0.0,0.00019267201,0.0001821518,0.4687953,0.46898797,1.0100665,1.0098844
2160.0,100.0,0.0034671426,0.008374751,0.5044165,0.5009494,1.0032359,0.9948612
2160.0,200.0,0.004185438,0.010441661,0.53831595,0.5341305,0.9955015,0.98505986
2160.0,300.0,0.0028785467,0.007506311,0.5704953,0.56761676,0.9872303,0.979724
2160.0,400.0,0.0010106564,0.0029032826,0.60088545,0.5998748,0.9784484,0.9755451
2160.0,500.0,9.095669e-05,0.000116705894,0.6291353,0.62922627,0.96919185,0.96930856
2160.0,600.0,0.00029796362,0.00021338463,0.65422755,0.6539296,0.95951784,0.95930445
2160.0,700.0,0.0012289882,0.0034378767,0.67347634,0.67224735,0.9495186,0.94608074
2160.0,800.0,0.0032367706,0.007277608,0.6795823,0.68281907,0.9393189,0.9320413
2160.0,900.0,0.0031113625,0.010844767,0.67380303,0.6769144,0.9289833,0.9181385
2160.0,1000.0,0.0012102723,0.010819197,0.66729516,0.6660849,0.91846067,0.9076415
2160.0,1100.0,0.006055951,0.008732796,0.65883356,0.6527776,0.9076889,0.8989561
2160.0,1200.0,0.0067967772,0.005132377,0.6445597,0.6377629,0.8966217,0.8914893
2160.0,1300.0,0.0031641722,5.3048134e-06,0.6243991,0.62123495,0.88517725,0.88518256
2160.0,1400.0,0.0007311702,0.0015835762,0.60410804,0.60337687,0.8731901,0.8747737
2160.0,1500.0,0.00047117472,0.00068837404,0.58362156,0.58409274,0.86046624,0.85977787
2160.0,1600.0,0.0010686517,0.0048515797,0.5628913,0.56395996,0.8467937,0.84194213
2160.0,1700.0,0.0020346642,0.008756757,0.54193723,0.5439719,0.83194417,0.8231874
2160.0,1800.0,0.0042217374,0.010092378,0.5210942,0.52531594,0.81567,0.80557764
2160.0,1900.0,0.0064138174,0.007285893,0.5022296,0.5086434,0.7977308,0.7904449
2160.0,2000.0,0.00022011995,0.00025224686,0.49401063,0.49423075,0.7782935,0.77804124
2170.0,0.0,0.00019615889,0.00028169155,0.46913987,0.46933603,1.0110773,1.0107956
2170.0,100.0,0.0034517646,0.008406401,0.5047896,0.5013378,1.0042417,0.9958353
2170.0,200.0,0.004155934,0.010414481,0.53871644,0.5345605,0.9965016,0.98608714
2170.0,300.0,0.0028384328,0.0074441433,0.5709221,0.56808364,0.9882246,0.9807805
2170.0,400.0,0.00096714497,0.0028366446,0.6013369,0.60036975,0.97943693,0.9766003
2170.0,500.0,0.0001283288,0.0001590848,0.62960935,0.6297377,0.97017527,0.97033435
2170.0,600.0,0.00027757883,0.00021666288,0.6547204,0.65444285,0.9604974,0.9602807
2170.0,700.0,0.001235187,0.003497541,0.67398244,0.67274725,0.95049655,0.946999
2170.0,800.0,0.0032020211,0.0073857307,0.6800954,0.6832974,0.94029874,0.932913
2170.0,900.0,0.0031033754,0.010917544,0.6743237,0.67742705,0.9299703,0.9190528
2170.0,1000.0,0.0012082458,0.010875046,0.66782653,0.6666183,0.9194626,0.9085876
2170.0,1100.0,0.006055534,0.008776724,0.6593783,0.65332276,0.9087163,0.8999396
2170.0,1200.0,0.006802082,0.005174458,0.64512,0.63831794,0.89768815,0.8925137
2170.0,1300.0,0.0031713843,5.4895878e-05,0.6249815,0.62181014,0.8862997,0.88624483
2170.0,1400.0,0.0007330179,0.0015338063,0.6047216,0.6039886,0.87438965,0.87592345
2170.0,1500.0,0.00048017502,0.0006981492,0.58427644,0.5847566,0.86176765,0.8610695
2170.0,1600.0,0.0010902286,0.004811883,0.56359833,0.56468856,0.8482258,0.8434139
2170.0,1700.0,0.0020630956,0.008677304,0.5427082,0.5447713,0.8335391,0.8248618
2170.0,1800.0,0.0042432547,0.010004759,0.52194184,0.5261851,0.81746334,0.8074586
2170.0,1900.0,0.0064130425,0.0072382092,0.5031629,0.50957596,0.7997611,0.7925229
2170.0,2000.0,0.00022906065,0.00029599667,0.49498957,0.49521863,0.78059536,0.78029937
2180.0,0.0,0.00018548965,0.00023293495,0.4694847,0.46967018,1.0120888,1.0118558
2180.0,100.0,0.0034586787,0.008340895,0.50516295,0.5017043,1.0052483,0.9969074
2180.0,200.0,0.0041580796,0.010336757,0.5391173,0.5349592,0.9975026,0.98716587
2180.0,300.0,0.0028390288,0.0073714256,0.5713491,0.56851006,0.9892197,0.9818483
2180.0,400.0,0.00097197294,0.002791047,0.60178864,0.60081667,0.9804264,0.9776353
2180.0,500.0,0.00011265278,0.00015842915,0.63008356,0.6301962,0.9711594,0.9713178
2180.0,600.0,0.00031143427,0.0002759099,0.6552134,0.654902,0.9614775,0.9612016
2180.0,700.0,0.0012934804,0.0036190748,0.6744885,0.673195,0.95147496,0.9478559
2180.0,800.0,0.0031199455,0.007555723,0.6806083,0.6837282,0.9412788,0.9337231
2180.0,900.0,0.0030549765,0.011037052,0.6748437,0.6778987,0.9309572,0.91992015
2180.0,1000.0,0.0012393594,0.010962307,0.6683569,0.66711754,0.9204638,0.9095015
2180.0,1100.0,0.0060808063,0.008836985,0.6599215,0.6538407,0.9097421,0.90090513
2180.0,1200.0,0.0068262815,0.0052194595,0.64567804,0.63885176,0.8987517,0.8935322
2180.0,1300.0,0.0031934977,0.00010532141,0.62556076,0.62236726,0.8874177,0.88731235
2180.0,1400.0,0.00074630976,0.0015059114,0.6053309,0.6045846,0.87558234,0.87708825
2180.0,1500.0,0.0004810691,0.0006765127,0.5849256,0.58540666,0.8630596,0.86238307
2180.0,1600.0,0.0011062622,0.004732907,0.56429815,0.5654044,0.849645,0.8449121
2180.0,1700.0,0.002087593,0.0085526705,0.54347026,0.54555786,0.8351174,0.8265647
2180.0,1800.0,0.004261315,0.009867549,0.52277875,0.52704006,0.81923556,0.809368
2180.0,1900.0,0.0064086914,0.0071374774,0.5040836,0.51049227,0.80176556,0.7946281
2180.0,2000.0,0.00023296475,0.00028389692,0.49595472,0.4961877,0.78286606,0.78258216
2190.0,0.0,0.0001707375,0.00026643276,0.46982977,0.4700005,1.0131013,1.0128349
2190.0,100.0,0.0034632683,0.008330762,0.50553656,0.5020733,1.0062557,0.997925
2190.0,200.0,0.0041507483,0.010290265,0.5395183,0.53536755,0.99850446,0.9882142
2190.0,300.0,0.0028234124,0.0073087215,0.5717764,0.568953,0.9902157,0.982907
2190.0,400.0,0.000954628,0.0027383566,0.6022407,0.60128605,0.9814166,0.9786782
2190.0,500.0,0.00012308359,0.00017720461,0.630558,0.6306811,0.97214437,0.97232157
2190.0,600.0,0.00031745434,0.00030821562,0.6557066,0.65538913,0.96245843,0.9621502
2190.0,700.0,0.001323998,0.003710091,0.6749946,0.6736706,0.952454,0.9487439
2190.0,800.0,0.0030638576,0.007694781,0.681121,0.68418485,0.9422592,0.9345644
2190.0,900.0,0.0030248761,0.01113832,0.67536336,0.67838824,0.931944,0.9208057
2190.0,1000.0,0.0012590289,0.011042535,0.66888636,0.66762733,0.9214643,0.9104218
2190.0,1100.0,0.006100714,0.008900166,0.6604632,0.6543625,0.91076624,0.9018661
2190.0,1200.0,0.0068501234,0.0052755475,0.64623386,0.63938373,0.8998124,0.89453685
2190.0,1300.0,0.0032187104,0.00017428398,0.6261368,0.62291807,0.8885311,0.8883568
2190.0,1400.0,0.0007662773,0.0014509559,0.6059359,0.6051696,0.87676847,0.8782194
2190.0,1500.0,0.00047171116,0.00068986416,0.58556926,0.586041,0.86434215,0.8636523
2190.0,1600.0,0.0011089444,0.004696846,0.56499094,0.5660999,0.85105175,0.8463549
2190.0,1700.0,0.0020964146,0.008477628,0.54422367,0.5463201,0.83667934,0.8282017
2190.0,1800.0,0.004262507,0.009785056,0.52360517,0.5278677,0.8209872,0.81120217
2190.0,1900.0,0.0063872933,0.0070946217,0.50499177,0.51137906,0.8037446,0.79665
2190.0,2000.0,0.0002194345,0.00033086538,0.49690637,0.4971258,0.7851062,0.7847753
2200.0,0.0,0.00017732382,0.0002654791,0.4701751,0.4703524,1.0141146,1.0138491
2200.0,100.0,0.0034559965,0.008312464,0.50591046,0.50245446,1.007264,0.99895155
2200.0,200.0,0.0041416883,0.010259926,0.5399197,0.535778,0.9995071,0.9892472
2200.0,300.0,0.0028156638,0.0072829127,0.57220405,0.5693884,0.9912126,0.9839297
2200.0,400.0,0.0009535551,0.002737403,0.602693,0.60173947,0.9824076,0.9796702
2200.0,500.0,0.00011134148,0.0001359582,0.63103276,0.6311441,0.9731301,0.97326607
2200.0,600.0,0.000348866,0.00040262938,0.65619993,0.65585107,0.96344006,0.96303743
2200.0,700.0,0.0013809204,0.0038601756,0.6755007,0.6741198,0.9534335,0.94957334
2200.0,800.0,0.0029824376,0.007886887,0.68163353,0.68461597,0.9432399,0.93535304
2200.0,900.0,0.0029761195,0.011277318,0.67588246,0.6788586,0.9329307,0.9216534
2200.0,1000.0,0.001290381,0.011146247,0.66941494,0.66812456,0.92246413,0.9113179
2200.0,1100.0,0.0061253905,0.008974016,0.6610035,0.6548781,0.91178894,0.9028149
2200.0,1200.0,0.0068722367,0.0053312182,0.64678746,0.6399152,0.9008704,0.89553916
2200.0,1300.0,0.0032365918,0.0002335906,0.62670976,0.62347317,0.8896402,0.8894066
2200.0,1400.0,0.0007736683,0.0014148355,0.60653675,0.6057631,0.87794816,0.879363
2200.0,1500.0,0.00047963858,0.0006759763,0.58620745,0.5866871,0.8656158,0.8649398
2200.0,1600.0,0.0011328459,0.0046256185,0.56567687,0.5668097,0.8524463,0.8478207
2200.0,1700.0,0.0021298528,0.0083607435,0.5449686,0.54709846,0.8382254,0.8298647
2200.0,1800.0,0.004291177,0.009654701,0.5244213,0.52871245,0.82271874,0.81306404
2200.0,1900.0,0.0063958764,0.0069985986,0.50588775,0.5122836,0.8056988,0.7987002
2200.0,2000.0,0.00023692846,0.0003195405,0.49784476,0.49808168,0.7873162,0.78699666
2210.0,0.0,0.00014787912,0.00032770634,0.47052068,0.47066855,1.0151289,1.0148011
2210.0,100.0,0.0034736395,0.008324206,0.5062846,0.50281096,1.0082732,0.99994904
2210.0,200.0,0.0041460395,0.01022917,0.54032135,0.5361753,1.0005107,0.9902815
2210.0,300.0,0.0028098226,0.007229984,0.57263196,0.56982213,0.99221027,0.9849803
2210.0,400.0,0.00094360113,0.002687037,0.60314566,0.60220206,0.9833995,0.9807125
2210.0,500.0,0.00011789799,0.00016081333,0.6315077,0.6316256,0.9741166,0.97427744
2210.0,600.0,0.00035446882,0.00042009354,0.6566934,0.65633893,0.96442235,0.96400225
2210.0,700.0,0.0014061928,0.0039277673,0.67600685,0.67460066,0.9544136,0.9504858
2210.0,800.0,0.0029364824,0.00799495,0.68214595,0.68508244,0.94422096,0.936226
2210.0,900.0,0.0029542446,0.0113527775,0.67640114,0.6793554,0.9339174,0.9225646
2210.0,1000.0,0.0013033748,0.011203766,0.6699427,0.6686393,0.9234634,0.91225964
2210.0,1100.0,0.0061392784,0.009016454,0.6615423,0.655403,0.91281015,0.9037937
2210.0,1200.0,0.006890595,0.0053679943,0.647339,0.6404484,0.90192574,0.89655775
2210.0,1300.0,0.0032583475,0.00028645992,0.6272798,0.6240215,0.8907451,0.89045864
2210.0,1400.0,0.0007933974,0.0013688207,0.60713357,0.60634017,0.87912166,0.8804905
2210.0,1500.0,0.00046640635,0.00069093704,0.5868404,0.5873068,0.86688066,0.8661897
2210.0,1600.0,0.001126647,0.0046038628,0.5663561,0.56748277,0.853829,0.84922516
2210.0,1700.0,0.0021247268,0.008313715,0.5457052,0.5478299,0.839756,0.8314423
2210.0,1800.0,0.0042735934,0.009613216,0.52522737,0.52950096,0.82443064,0.8148174
2210.0,1900.0,0.0063517094,0.0070077777,0.5067718,0.5131235,0.80762875,0.800621
2210.0,2000.0,0.00019568205,0.00042682886,0.4987702,0.4989659,0.7894967,0.7890699
2220.0,0.0,0.0001784563,0.0003825426,0.4708665,0.47104496,1.016144,1.0157615
2220.0,100.0,0.0034373403,0.008328915,0.50665903,0.5032217,1.0092833,1.0009544
2220.0,200.0,0.0041029453,0.010192871,0.54072326,0.5366203,1.0015152,0.9913223
2220.0,300.0,0.0027638078,0.0071730614,0.57306015,0.57029635,0.9932088,0.98603576
2220.0,400.0,0.0009007454,0.0026352406,0.60359854,0.6026978,0.98439217,0.9817569
2220.0,500.0,0.00014972687,0.00018459558,0.6319829,0.63213265,0.9751039,0.9752885
2220.0,600.0,0.00034189224,0.00044065714,0.6571871,0.6568452,0.96540534,0.9649647
2220.0,700.0,0.0014194846,0.0039995313,0.676513,0.67509353,0.95539427,0.95139474
2220.0,800.0,0.002897799,0.008107722,0.6826582,0.685556,0.94520235,0.9370946
2220.0,900.0,0.0029402375,0.0114308,0.6769194,0.67985964,0.9349041,0.9234733
2220.0,1000.0,0.0013068914,0.011262298,0.6704695,0.66916263,0.924462,0.9131997
2220.0,1100.0,0.0061413646,0.009057879,0.66207975,0.6559384,0.91383,0.9047721
2220.0,1200.0,0.0068942904,0.0054013133,0.64788854,0.64099425,0.90297866,0.89757735
2220.0,1300.0,0.0032612681,0.00033324957,0.62784696,0.6245857,0.89184606,0.8915128
2220.0,1400.0,0.0007893443,0.0013335943,0.6077265,0.60693717,0.8802892,0.8816228
2220.0,1500.0,0.0004825592,0.000688076,0.58746827,0.5879508,0.868137,0.8674489
2220.0,1600.0,0.0011562109,0.004555464,0.5670288,0.56818503,0.8552002,0.8506447
2220.0,1700.0,0.0021618009,0.008230209,0.5464337,0.5485955,0.84127146,0.83304125
2220.0,1800.0,0.004304409,0.009524763,0.52602357,0.530328,0.82612324,0.8165985
2220.0,1900.0,0.006361723,0.006959915,0.5076442,0.5140059,0.8095348,0.8025749
2220.0,2000.0,0.00021290779,0.0004670024,0.4996829,0.4998958,0.79164827,0.79118127
2230.0,0.0,0.00014594197,0.00040888786,0.4712126,0.47135854,1.0171599,1.016751
2230.0,100.0,0.0034595728,0.008315086,0.50703377,0.5035742,1.0102943,1.0019792
2230.0,200.0,0.004113555,0.010145485,0.5411255,0.5370119,1.0025204,0.99237496
2230.0,300.0,0.0027659535,0.0071113706,0.57348865,0.5707227,0.9942082,0.98709685
2230.0,400.0,0.0009005666,0.0025829673,0.6040517,0.60315114,0.9853857,0.98280275
2230.0,500.0,0.00014513731,0.00020563602,0.6324583,0.63260347,0.97609204,0.9762977
2230.0,600.0,0.000359416,0.00046622753,0.6576809,0.6573215,0.9663891,0.9659229
2230.0,700.0,0.0014567375,0.0040780306,0.6770193,0.67556256,0.95637554,0.9522975
2230.0,800.0,0.0028403401,0.008228421,0.6831703,0.68601066,0.9461841,0.9379557
2230.0,900.0,0.0029090643,0.0115151405,0.67743725,0.6803463,0.9358908,0.92437565
2230.0,1000.0,0.001326859,0.011324644,0.67099565,0.6696688,0.9254602,0.9141356
2230.0,1100.0,0.006159663,0.009100974,0.66261595,0.6564563,0.9148485,0.90574753
2230.0,1200.0,0.0069141984,0.0054336786,0.64843607,0.6415219,0.9040291,0.8985954
2230.0,1300.0,0.0032817125,0.00037580729,0.6284113,0.6251296,0.892943,0.8925672
2230.0,1400.0,0.0008044839,0.0013055205,0.60831565,0.60751116,0.8814509,0.8827564
2230.0,1500.0,0.00047802925,0.0006760955,0.5880911,0.5885691,0.8693851,0.868709
2230.0,1600.0,0.0011633039,0.004496038,0.56769514,0.56885844,0.8565601,0.8520641
2230.0,1700.0,0.0021745563,0.008133709,0.5471543,0.54932886,0.8427721,0.8346384
2230.0,1800.0,0.004309714,0.009420991,0.5268102,0.53111994,0.8277971,0.8183761
2230.0,1900.0,0.0063453317,0.0068932176,0.50850505,0.5148504,0.8114175,0.8045243
2230.0,2000.0,0.00020217896,0.00048440695,0.5005832,0.50078535,0.7937714,0.793287
2240.0,0.0,0.00014913082,0.0004132986,0.47155893,0.47170806,1.0181768,1.0177635
2240.0,100.0,0.00344795,0.00828445,0.50740874,0.5039608,1.011306,1.0030216
2240.0,200.0,0.004092574,0.010086954,0.54152805,0.5374355,1.0035266,0.9934396
2240.0,300.0,0.0027393103,0.0070435405,0.57391745,0.57117814,0.9952085,0.98816496
2240.0,400.0,0.00087469816,0.0025290847,0.6045052,0.6036305,0.9863801,0.983851
2240.0,500.0,0.00016248226,0.00022488832,0.63293403,0.6330965,0.97708094,0.9773058
2240.0,600.0,0.00035905838,0.0004964471,0.65817493,0.6578159,0.96737355,0.9668771
2240.0,700.0,0.0014801621,0.0041630864,0.6775256,0.6760454,0.9573574,0.9531943
2240.0,800.0,0.0027933717,0.008356392,0.6836823,0.6864757,0.9471662,0.9388098
2240.0,900.0,0.0028845668,0.011608422,0.67795473,0.6808393,0.93687755,0.9252691
2240.0,1000.0,0.0013422966,0.011396885,0.671521,0.6701787,0.9264579,0.915061
2240.0,1100.0,0.0061748624,0.009153783,0.6631509,0.65697604,0.9158658,0.906712
2240.0,1200.0,0.006931424,0.005475521,0.64898175,0.6420503,0.9050772,0.8996017
2240.0,1300.0,0.0032988787,0.00042659044,0.62897295,0.62567407,0.8940363,0.8936097
2240.0,1400.0,0.00081539154,0.0012699366,0.60890114,0.60808575,0.8826069,0.88387686
2240.0,1500.0,0.0004787445,0.00067073107,0.5887091,0.58918786,0.8706252,0.86995447
2240.0,1600.0,0.0011770725,0.0044424534,0.5683553,0.5695324,0.85790914,0.8534667
2240.0,1700.0,0.0021959543,0.008041918,0.54786724,0.5500632,0.8442585,0.83621657
2240.0,1800.0,0.0043254495,0.009320617,0.5275874,0.53191286,0.8294527,0.8201321
2240.0,1900.0,0.0063413978,0.0068283677,0.50935465,0.51569605,0.8132774,0.80644906
2240.0,2000.0,0.00020498037,0.00050133467,0.5014713,0.50167626,0.7958667,0.7953654
2250.0,0.0,0.00013434887,0.000410676,0.47190553,0.47203988,1.0191945,1.0187838
2250.0,100.0,0.003455937,0.008255959,0.507784,0.5043281,1.0123187,1.0040628
2250.0,200.0,0.004093051,0.010038972,0.54193085,0.5378378,1.0045335,0.99449456
2250.0,300.0,0.0027362704,0.0069942474,0.57434654,0.5716103,0.9962096,0.9892154
2250.0,400.0,0.00087469816,0.0025007725,0.6049589,0.6040842,0.9873753,0.98487455
2250.0,500.0,0.00015157461,0.00021183491,0.63341004,0.6335616,0.9780707,0.9782825
2250.0,600.0,0.00038903952,0.000564754,0.6586692,0.65828013,0.96835876,0.967794
2250.0,700.0,0.001535356,0.0042913556,0.678032,0.6764966,0.9583399,0.9540486
2250.0,800.0,0.0027139187,0.008532047,0.6841942,0.6869081,0.9481488,0.93961674
2250.0,900.0,0.0028285384,0.011747718,0.6784718,0.68130034,0.93786436,0.92611665
2250.0,1000.0,0.001388073,0.011513531,0.6720456,0.6706575,0.92745507,0.91594154
2250.0,1100.0,0.006218374,0.009249568,0.6636846,0.65746623,0.91688186,0.9076323
2250.0,1200.0,0.0069748163,0.0055579543,0.6495256,0.64255077,0.90612316,0.9005652
2250.0,1300.0,0.0033399463,0.000513494,0.629532,0.62619203,0.8951259,0.89461243
2250.0,1400.0,0.00084739923,0.0012046099,0.609483,0.6086356,0.8837575,0.8849621
2250.0,1500.0,0.00046163797,0.000687778,0.5893223,0.58978397,0.8718575,0.87116975
2250.0,1600.0,0.0011766553,0.0044025183,0.5690094,0.5701861,0.85924757,0.85484505
2250.0,1700.0,0.0022069216,0.007954299,0.5485726,0.5507795,0.8457309,0.8377766
2250.0,1800.0,0.004334688,0.009214044,0.5283554,0.5326901,0.83109033,0.8218763
2250.0,1900.0,0.0063344836,0.00674659,0.5101933,0.5165278,0.815115,0.8083684
2250.0,2000.0,0.00020730495,0.00049078465,0.5023474,0.5025547,0.7979347,0.7974439
2260.0,0.0,0.00011149049,0.00042450428,0.47225237,0.47236386,1.0202131,1.0197886
2260.0,100.0,0.0034688115,0.00823617,0.5081595,0.5046907,1.0133324,1.0050962
2260.0,200.0,0.004094839,0.009992063,0.5423339,0.53823906,1.0055414,0.9955494
2260.0,300.0,0.002730906,0.006938815,0.57477593,0.572045,0.9972116,0.99027276
2260.0,400.0,0.0008686781,0.0024605393,0.60541296,0.6045443,0.9883714,0.98591083
2260.0,500.0,0.00015026331,0.00021547079,0.6338862,0.6340365,0.9790612,0.97927666
2260.0,600.0,0.00040650368,0.00061285496,0.65916353,0.65875703,0.9693447,0.9687318
2260.0,700.0,0.0015758872,0.004396558,0.67853844,0.67696255,0.959323,0.95492643
2260.0,800.0,0.0026503801,0.008682787,0.68470603,0.6873564,0.9491317,0.94044894
2260.0,900.0,0.0027887821,0.011862338,0.67898864,0.6817774,0.93885124,0.9269889
2260.0,1000.0,0.0014177561,0.011605501,0.6725695,0.67115176,0.9284519,0.9168464
2260.0,1100.0,0.006246507,0.009320676,0.6642171,0.6579706,0.9178968,0.90857613
2260.0,1200.0,0.007003486,0.0056156516,0.6500676,0.64306414,0.90716696,0.9015513
2260.0,1300.0,0.0033667088,0.00057536364,0.6300885,0.6267218,0.89621204,0.8956367
2260.0,1400.0,0.00086539984,0.0011646748,0.6100614,0.609196,0.8849028,0.88606745
2260.0,1500.0,0.00045859814,0.00067818165,0.589931,0.5903896,0.87308234,0.87240416
2260.0,1600.0,0.001190722,0.004333973,0.5696577,0.5708484,0.8605757,0.8562417
2260.0,1700.0,0.002233088,0.007834852,0.54927063,0.5515037,0.8471896,0.83935475
2260.0,1800.0,0.004360199,0.009071887,0.5291144,0.5334746,0.8327105,0.8236386
2260.0,1900.0,0.0063455105,0.0066246986,0.5110212,0.5173667,0.8169307,0.810306
2260.0,2000.0,0.000228405,0.00043457747,0.50321186,0.50344026,0.79997593,0.79954135
2270.0,0.0,0.00012430549,0.00048577785,0.47259948,0.47272378,1.0212326,1.0207468
2270.0,100.0,0.003448248,0.008252144,0.5085354,0.50508714,1.0143467,1.0060946
2270.0,200.0,0.0040658116,0.00997138,0.5427373,0.5386715,1.0065502,0.9965788
2270.0,300.0,0.0026969314,0.0069004297,0.5752056,0.5725087,0.9982144,0.991314
2270.0,400.0,0.0008357167,0.002426684,0.60586727,0.60503155,0.98936826,0.9869416
2270.0,500.0,0.00017488003,0.00022536516,0.6343627,0.6345376,0.9800525,0.98027784
2270.0,600.0,0.0003979206,0.00064122677,0.65965813,0.6592602,0.9703314,0.96969014
2270.0,700.0,0.0015892386,0.004468918,0.679045,0.6774558,0.9603067,0.9558378
2270.0,800.0,0.0026158094,0.008788645,0.6852178,0.6878336,0.9501151,0.94132644
2270.0,900.0,0.0027726293,0.011939228,0.67950505,0.6822777,0.93983823,0.927899
2270.0,1000.0,0.00142771,0.011665165,0.6730928,0.6716651,0.92944837,0.9177832
2270.0,1100.0,0.006257236,0.009363353,0.66474855,0.6584913,0.91891074,0.9095474
2270.0,1200.0,0.007016599,0.0056488514,0.65060794,0.64359134,0.90820867,0.9025598
2270.0,1300.0,0.0033807755,0.00062191486,0.63064253,0.62726176,0.8972948,0.8966729
2270.0,1400.0,0.00087571144,0.0011252165,0.6106364,0.6097607,0.88604295,0.88716817
2270.0,1500.0,0.0004566908,0.0006881356,0.5905352,0.5909919,0.87429976,0.8736116
2270.0,1600.0,0.0011978149,0.004309535,0.57030016,0.571498,0.8618937,0.8575842
2270.0,1700.0,0.0022436976,0.007786751,0.54996145,0.55220515,0.8486351,0.8408483
2270.0,1800.0,0.0043618083,0.009028435,0.5298646,0.5342264,0.83431363,0.8252852
2270.0,1900.0,0.006324649,0.0066274405,0.5118386,0.51816326,0.81872505,0.8120976
2270.0,2000.0,0.00021016598,0.000526011,0.50406486,0.504275,0.80199087,0.80146486
2280.0,0.0,0.000104397535,0.0005489588,0.47294685,0.47305125,1.022253,1.0217041
2280.0,100.0,0.0034570098,0.008268714,0.50891143,0.5054544,1.015362,1.0070933
2280.0,200.0,0.004062593,0.009950101,0.543141,0.5390784,1.0075599,0.9976098
2280.0,300.0,0.0026851296,0.006859958,0.5756356,0.5729505,0.9992181,0.99235815
2280.0,400.0,0.0008214712,0.0023897886,0.60632193,0.60550046,0.99036604,0.98797625
2280.0,500.0,0.00018447638,0.00023776293,0.6348395,0.63502395,0.9810446,0.98128235
2280.0,600.0,0.00040113926,0.00066804886,0.6601529,0.6597518,0.9713188,0.97065073
2280.0,700.0,0.0016118288,0.004541397,0.67955166,0.67793983,0.961291,0.9567496
2280.0,800.0,0.002573967,0.008896887,0.6857295,0.6883035,0.9510989,0.94220203
2280.0,900.0,0.0027505755,0.012018025,0.6800212,0.6827718,0.9408254,0.9288074
2280.0,1000.0,0.0014428496,0.01172626,0.6736154,0.67217255,0.9304445,0.9187182
2280.0,1100.0,0.006272793,0.009407282,0.66527885,0.65900606,0.9199236,0.9105163
2280.0,1200.0,0.0070343614,0.00568223,0.6511466,0.6441122,0.9092484,0.9035662
2280.0,1300.0,0.0033996105,0.0006662607,0.6311942,0.62779456,0.89837426,0.897708
2280.0,1400.0,0.00089007616,0.0010914803,0.61120814,0.61031806,0.8871782,0.88826966
2280.0,1500.0,0.0004517436,0.00068742037,0.5911351,0.5915868,0.8755101,0.8748227
2280.0,1600.0,0.0012034178,0.0042681694,0.57093704,0.57214046,0.86320204,0.85893387
2280.0,1700.0,0.002254486,0.0077142715,0.5506453,0.5528998,0.85006756,0.8423533
2280.0,1800.0,0.004365742,0.00895232,0.53060627,0.534972,0.8359001,0.8269478
2280.0,1900.0,0.006308794,0.006588042,0.5126457,0.5189545,0.82049847,0.8139104
2280.0,2000.0,0.00019842386,0.0005659461,0.5049067,0.50510514,0.8039802,0.8034142
2290.0,0.0,0.00011754036,0.00053203106,0.47329447,0.473412,1.0232742,1.0227422
2290.0,100.0,0.0034416318,0.008230209,0.50928783,0.5058462,1.0163783,1.0081481
2290.0,200.0,0.004044771,0.009896517,0.54354495,0.5395002,1.0085703,0.9986738
2290.0,300.0,0.0026686788,0.0068075657,0.5760659,0.5733972,1.0002227,0.9934151
2290.0,400.0,0.0008112788,0.002356708,0.60677683,0.60596555,0.9913646,0.9890079
2290.0,500.0,0.00018268824,0.00023645163,0.6353165,0.6354992,0.98203754,0.982274
2290.0,600.0,0.00042039156,0.00071394444,0.6606479,0.66022754,0.9723069,0.97159296
2290.0,700.0,0.0016524792,0.0046340823,0.6800584,0.67840594,0.96227604,0.95764196
2290.0,800.0,0.0025141835,0.009022772,0.68624115,0.68875533,0.9520832,0.9430604
2290.0,900.0,0.0027133226,0.012108266,0.6805371,0.6832504,0.9418127,0.9297044
2290.0,1000.0,0.0014691353,0.011791766,0.6741374,0.6726683,0.93144035,0.9196486
2290.0,1100.0,0.0062950253,0.009448051,0.66580814,0.6595131,0.9209356,0.9114875
2290.0,1200.0,0.0070542097,0.0057060122,0.6516836,0.6446294,0.9102863,0.9045803
2290.0,1300.0,0.0034168959,0.0006958842,0.6317435,0.6283266,0.8994506,0.8987547
2290.0,1400.0,0.00090020895,0.0010759234,0.61177665,0.61087644,0.88830864,0.88938457
2290.0,1500.0,0.00045335293,0.0006662011,0.5917307,0.59218407,0.8767136,0.8760474
