x(m),n_pred,n_true,error
0.0,0.020505887,0.02,0.000505887
4.999995,0.020624764,0.020125,0.00049976446
9.99999,0.020731043,0.02025,0.000481043
14.999986,0.020848611,0.020374998,0.00047361292
19.99998,0.020968504,0.020499999,0.00046850555
24.999977,0.021077417,0.020624999,0.00045241788
29.999971,0.021201827,0.02075,0.00045182742
35.000027,0.021315176,0.020875,0.00044017658
40.000023,0.02143592,0.021,0.00043592043
45.000015,0.021546917,0.021125,0.00042191707
50.00001,0.021675237,0.02125,0.0004252363
55.000008,0.021797653,0.021375,0.0004226528
60.000004,0.021913074,0.021499999,0.0004130751
65.0,0.022039082,0.021625,0.00041408278
69.99999,0.02215832,0.02175,0.00040831976
74.999985,0.022286205,0.021875,0.000411205
79.999985,0.022406936,0.022,0.0004069358
84.99998,0.022532914,0.022124998,0.00040791556
89.99998,0.022659667,0.022249999,0.0004096683
94.99997,0.022781,0.022374999,0.00040600076
100.00002,0.022901837,0.0225,0.0004018359
105.000015,0.023032133,0.022625,0.00040713325
110.000015,0.023152694,0.02275,0.00040269457
115.00001,0.02328014,0.022875,0.00040514022
120.00001,0.023409681,0.023,0.00040968135
125.0,0.023532256,0.023125,0.0004072562
130.0,0.023658857,0.023249999,0.00040885806
134.99998,0.023789056,0.023374999,0.0004140567
139.99998,0.023914196,0.0235,0.0004141964
144.99998,0.024040554,0.023625,0.00041555427
149.99997,0.024163276,0.02375,0.00041327626
154.99997,0.02429368,0.023874998,0.00041868165
159.99997,0.024415229,0.023999998,0.00041523017
165.00002,0.024544206,0.024125,0.00041920505
170.00002,0.024673456,0.02425,0.0004234556
175.00002,0.024803909,0.024375,0.00042890944
180.0,0.024919296,0.0245,0.00041929632
185.0,0.025049582,0.024625,0.0004245825
190.0,0.025174031,0.02475,0.00042403117
195.0,0.025303155,0.024875,0.00042815506
199.99998,0.025426626,0.024999999,0.0004266277
204.99998,0.025556784,0.025124999,0.00043178536
209.99998,0.0256797,0.025249999,0.00042970106
214.99997,0.025806367,0.025375,0.00043136813
219.99997,0.025927678,0.0255,0.00042767823
225.00003,0.026057605,0.025625,0.00043260492
230.00002,0.026181372,0.02575,0.00043137185
235.00002,0.026307711,0.025875,0.0004327111
240.00002,0.026432596,0.026,0.0004325956
245.0,0.026556514,0.026124999,0.00043151528
250.0,0.026683753,0.02625,0.00043375418
255.0,0.026808588,0.026375,0.0004335884
260.0,0.026934275,0.0265,0.00043427572
265.0,0.027058091,0.026625,0.00043309107
269.99997,0.027184345,0.026749998,0.0004343465
274.99997,0.027305208,0.026874999,0.00043020956
279.99997,0.02742906,0.026999999,0.0004290603
284.99997,0.027550431,0.027125,0.00042543188
290.00003,0.02767754,0.02725,0.0004275404
295.00003,0.027800757,0.027375,0.00042575784
300.0,0.027928255,0.0275,0.00042825565
305.0,0.028050873,0.027624998,0.0004258752
310.0,0.028173108,0.02775,0.0004231073
315.0,0.028298832,0.027874999,0.00042383373
320.0,0.028421037,0.027999999,0.0004210379
325.0,0.028545752,0.028125,0.0004207529
329.99997,0.028670806,0.028249998,0.0004208088
334.99997,0.028796151,0.028375,0.00042115152
339.99997,0.028916994,0.028499998,0.00041699596
344.99997,0.029046237,0.028624998,0.00042123906
349.99997,0.029168714,0.028749999,0.00041871518
355.00003,0.029291488,0.028875,0.00041648746
360.0,0.029418197,0.029,0.00041819736
365.0,0.029542921,0.029125,0.0004179217
370.0,0.02966501,0.02925,0.00041501038
375.0,0.02979135,0.029374998,0.00041635148
380.0,0.029916098,0.0295,0.00041609816
385.0,0.030042574,0.029624999,0.00041757524
390.0,0.030167636,0.02975,0.00041763484
394.99997,0.030293105,0.029875,0.0004181061
399.99997,0.03041449,0.029999997,0.00041449256
404.99997,0.03053921,0.030125,0.0004142113
409.99997,0.030662939,0.030249998,0.00041294098
414.99997,0.030787066,0.030374998,0.0004120674
420.00003,0.03091434,0.0305,0.00041433983
425.0,0.031037632,0.030625,0.00041263178
430.0,0.031160928,0.030749999,0.00041092932
435.0,0.03128738,0.030875,0.00041238032
440.0,0.03141346,0.031,0.0004134588
445.0,0.031535923,0.031124998,0.0004109256
450.0,0.03166035,0.03125,0.00041034818
454.99997,0.031786356,0.031375,0.00041135773
459.99997,0.03191065,0.031499997,0.00041065365
464.99997,0.032029696,0.031625,0.0004046969
469.99997,0.03215455,0.031749997,0.00040455163
474.99997,0.032277964,0.031875,0.00040296465
480.00003,0.03240183,0.031999998,0.00040183216
485.0,0.032528616,0.032125,0.00040361658
490.0,0.03265143,0.03225,0.00040143356
495.0,0.032771576,0.032375,0.00039657578
500.0,0.032895748,0.0325,0.00039574876
505.0,0.033015512,0.032624997,0.00039051473
510.0,0.033137843,0.03275,0.0003878437
515.0,0.03325823,0.032875,0.00038322806
520.0,0.03337918,0.033,0.00037917867
525.0,0.033499658,0.033125,0.0003746599
530.0,0.033618268,0.03325,0.0003682673
534.99994,0.033737373,0.033375,0.0003623739
539.99994,0.033858497,0.033499997,0.0003584996
544.99994,0.033975556,0.033625,0.00035055727
549.99994,0.03409289,0.033749998,0.00034289062
554.99994,0.034208074,0.033874996,0.0003330782
560.0,0.034325257,0.033999998,0.00032525882
565.0,0.034441046,0.034125,0.00031604618
570.0,0.034556262,0.03425,0.00030626357
575.0,0.034667417,0.034374997,0.0002924204
580.0,0.03477903,0.0345,0.0002790317
585.0,0.034890786,0.034625,0.00026578456
590.0,0.035005756,0.03475,0.00025575608
595.0,0.03511264,0.034874998,0.00023764372
600.0,0.03522157,0.035,0.00022156909
605.0,0.035329357,0.035125,0.00020435825
610.0,0.035438992,0.03525,0.00018899143
615.0,0.035540897,0.035375,0.00016589835
620.0,0.035645977,0.035499997,0.00014597923
625.0,0.035750687,0.035625,0.00012568757
630.0,0.035853334,0.03575,0.0001033321
635.0,0.03595446,0.035875,7.946044e-05
640.0,0.036055148,0.036,5.5149198e-05
645.0,0.036155082,0.036124997,3.0085444e-05
650.0,0.036250267,0.03625,2.682209e-07
655.0,0.03634546,0.036375,2.9541552e-05
659.99994,0.036441736,0.0365,5.826354e-05
664.99994,0.03653539,0.036624998,8.960813e-05
669.99994,0.036627486,0.036749996,0.0001225099
674.99994,0.03671818,0.036875,0.00015681982
679.99994,0.036805928,0.036999997,0.000194069
684.99994,0.036894187,0.037125,0.00023081154
690.0,0.036980197,0.037249997,0.00026980042
695.0,0.037065715,0.037375,0.00030928478
700.0,0.037147332,0.0375,0.0003526695
705.0,0.037229843,0.037625,0.00039515644
710.0,0.037310094,0.03775,0.00043990463
715.0,0.03738787,0.037874997,0.0004871264
719.99994,0.037468493,0.037999995,0.00053150207
725.0,0.037543543,0.038125,0.0005814582
730.0,0.037617654,0.03825,0.0006323457
735.0,0.037688218,0.038374998,0.0006867796
740.0,0.037759088,0.0385,0.0007409118
745.0,0.037827585,0.038625,0.0007974133
750.0,0.037899707,0.03875,0.0008502938
755.0,0.037965186,0.038875,0.00090981275
760.0,0.038029023,0.038999997,0.00097097456
765.0,0.03809189,0.039125,0.0010331087
770.0,0.038155302,0.03925,0.0010946989
775.0,0.038214505,0.039375,0.001160495
780.0,0.03827113,0.039499998,0.001228869
784.99994,0.03833214,0.039624996,0.0012928583
789.99994,0.03838782,0.039749995,0.0013621747
794.99994,0.038437918,0.039874997,0.0014370792
799.99994,0.038493723,0.04,0.0015062764
804.99994,0.038542487,0.04,0.0014575124
810.0,0.03859178,0.04,0.0014082193
815.0,0.0386424,0.04,0.0013576001
820.0,0.038686458,0.04,0.0013135411
825.0,0.03873445,0.04,0.0012655482
830.0,0.038776606,0.04,0.0012233928
835.0,0.038820688,0.04,0.0011793114
840.0,0.038861647,0.04,0.0011383519
844.99994,0.03890408,0.04,0.0010959208
849.99994,0.038946033,0.04,0.0010539666
854.99994,0.038981244,0.04,0.0010187551
860.0,0.039020203,0.04,0.000979796
865.0,0.03905444,0.04,0.00094556063
870.0,0.039090008,0.04,0.00090999156
875.0,0.039124552,0.04,0.00087544695
880.0,0.03915377,0.04,0.0008462295
885.0,0.03918618,0.04,0.00081381947
890.0,0.03922005,0.04,0.0007799491
895.0,0.03925,0.04,0.0007499978
900.0,0.03927511,0.04,0.00072488934
905.0,0.0393043,0.04,0.00069569796
909.99994,0.039333917,0.04,0.0006660819
914.99994,0.039362222,0.04,0.00063777715
919.99994,0.03938739,0.04,0.0006126091
924.99994,0.03940913,0.04,0.0005908683
929.99994,0.039433543,0.04,0.00056645647
935.0,0.039456867,0.04,0.0005431324
940.0,0.039483625,0.04,0.00051637366
945.0,0.039507292,0.04,0.0004927069
950.0,0.039529625,0.04,0.00047037378
955.0,0.039551426,0.04,0.00044857338
960.0,0.039570898,0.04,0.0004291013
965.0,0.039592255,0.04,0.0004077442
969.99994,0.03961386,0.04,0.00038613752
974.99994,0.039632194,0.04,0.00036780536
979.99994,0.039657164,0.04,0.00034283474
984.99994,0.039675996,0.04,0.0003240034
989.99994,0.039692774,0.04,0.0003072247
995.0,0.03971115,0.04,0.00028884783
1000.0,0.03972798,0.04,0.0002720207
1005.0,0.03974437,0.04,0.00025562942
1010.0,0.039766587,0.04,0.00023341179
1015.0,0.039783303,0.04,0.00021669641
1020.0,0.039799392,0.04,0.00020060688
1025.0,0.03981689,0.04,0.0001831092
1030.0,0.03983388,0.04,0.00016611814
1035.0,0.039844275,0.04,0.00015572459
1040.0,0.039865274,0.04,0.00013472512
1045.0001,0.039873943,0.04,0.00012605637
1050.0001,0.03988851,0.04,0.00011149049
1055.0001,0.039903004,0.04,9.699538e-05
1060.0001,0.03991059,0.04,8.941069e-05
1065.0,0.039930426,0.04,6.957352e-05
1070.0,0.039936353,0.04,6.3646585e-05
1075.0,0.039948404,0.04,5.159527e-05
1080.0,0.03996046,0.04,3.954023e-05
1085.0,0.03996487,0.04,3.5129488e-05
1090.0,0.039970003,0.04,2.9996037e-05
1095.0,0.039972354,0.04,2.764538e-05
1100.0,0.039981306,0.04,1.8693507e-05
1105.0,0.03998308,0.04,1.6920269e-05
1110.0,0.03999147,0.04,8.530915e-06
1115.0,0.039989356,0.04,1.0643154e-05
1120.0,0.039988577,0.04,1.142174e-05
1125.0,0.039985254,0.04,1.4744699e-05
1130.0,0.039983973,0.04,1.6026199e-05
1135.0,0.039983265,0.04,1.6734004e-05
1140.0,0.03996934,0.04,3.065914e-05
1145.0,0.03996229,0.04,3.770739e-05
1150.0,0.03995177,0.04,4.822761e-05
1155.0,0.03994169,0.04,5.8308244e-05
1160.0001,0.03992427,0.04,7.57277e-05
1165.0,0.039909095,0.04,9.0904534e-05
1170.0001,0.039896093,0.04,0.0001039058
1175.0,0.03987188,0.04,0.00012812018
1180.0001,0.039855782,0.04,0.00014421716
1185.0001,0.039837167,0.04,0.00016283244
1190.0,0.039809696,0.04,0.00019030273
1195.0,0.039784342,0.04,0.00021565706
1200.0,0.039755546,0.04,0.00024445355
1205.0,0.039722838,0.0399375,0.0002146624
1210.0,0.039694034,0.039875,0.00018096715
1215.0,0.039659597,0.039812498,0.00015290082
1220.0,0.03962242,0.03975,0.00012758002
1225.0,0.03957744,0.0396875,0.00011005998
1230.0,0.039543215,0.039625,8.178502e-05
1235.0,0.039502833,0.039562497,5.966425e-05
1240.0,0.03945828,0.039499998,4.1719526e-05
1245.0,0.039409894,0.0394375,2.7604401e-05
1250.0,0.03937181,0.039375,3.1888485e-06
1255.0,0.03932016,0.0393125,7.659197e-06
1260.0,0.039273307,0.039249998,2.3309141e-05
1265.0,0.03921485,0.0391875,2.7351081e-05
1270.0,0.039165378,0.039125,4.037842e-05
1275.0,0.039108172,0.0390625,4.567206e-05
1280.0,0.039054252,0.039,5.4251403e-05
1285.0001,0.039001957,0.038937498,6.44587e-05
1290.0,0.038941093,0.038875,6.60941e-05
1295.0001,0.038873963,0.038812496,6.146729e-05
1300.0,0.038819216,0.03875,6.9215894e-05
1305.0001,0.03876298,0.038687497,7.548183e-05
1310.0,0.03868857,0.038625,6.357208e-05
1315.0,0.0386321,0.0385625,6.95996e-05
1320.0,0.03857121,0.0385,7.1208924e-05
1325.0,0.038503964,0.0384375,6.6462904e-05
1330.0,0.03844677,0.038374998,7.177144e-05
1335.0,0.038376845,0.0383125,6.434694e-05
1340.0,0.038306788,0.03825,5.6788325e-05
1345.0,0.038244948,0.0381875,5.74477e-05
1350.0,0.038177118,0.038125,5.211681e-05
1355.0,0.038106047,0.038062498,4.3548644e-05
1360.0,0.03803668,0.038,3.6682934e-05
1365.0,0.037973784,0.0379375,3.6284328e-05
1370.0,0.037903383,0.037875,2.8382987e-05
1375.0,0.037843786,0.037812497,3.1288713e-05
1380.0,0.037770294,0.03775,2.0295382e-05
1385.0,0.037703592,0.0376875,1.6093254e-05
1390.0,0.037635222,0.037625,1.0222197e-05
1395.0,0.03757649,0.0375625,1.3988465e-05
1400.0,0.037506014,0.037499998,6.016344e-06
1405.0,0.03743461,0.0374375,2.8871e-06
1410.0001,0.037370816,0.037375,4.183501e-06
1415.0,0.03730219,0.0373125,1.0311604e-05
1420.0001,0.03724529,0.037249997,4.708767e-06
1425.0,0.037172735,0.037187498,1.4763325e-05
1430.0001,0.03711407,0.037125,1.0930002e-05
1435.0,0.037037693,0.0370625,2.4806708e-05
1440.0,0.036989823,0.037,1.0177493e-05
1445.0,0.03692648,0.036937498,1.1019409e-05
1450.0,0.036863968,0.036875,1.1030585e-05
1455.0,0.036802992,0.0368125,9.506941e-06
1460.0,0.03674546,0.03675,4.541129e-06
1465.0,0.03668489,0.0366875,2.6114285e-06
1470.0,0.03662564,0.036624998,6.4074993e-07
1475.0,0.03656712,0.0365625,4.6230853e-06
1480.0,0.03651326,0.0365,1.32620335e-05
1485.0,0.036458895,0.0364375,2.1394342e-05
1490.0,0.03641141,0.036375,3.6407262e-05
1495.0,0.03635864,0.0363125,4.6141446e-05
1500.0,0.036298975,0.03625,4.897639e-05
1505.0,0.036250822,0.0361875,6.3322484e-05
1510.0,0.036192704,0.036125,6.7703426e-05
1515.0,0.03615275,0.036062498,9.025261e-05
1520.0,0.036104113,0.036,0.00010411441
1525.0001,0.036057636,0.0359375,0.00012013689
1530.0,0.0360113,0.035875,0.00013630092
1535.0001,0.035961486,0.035812497,0.00014898926
1540.0,0.03591734,0.035749998,0.00016734377
1545.0001,0.035873342,0.0356875,0.00018584356
1550.0,0.03582813,0.035625,0.0002031289
1555.0001,0.03579309,0.035562497,0.00023059174
1560.0,0.035743803,0.035499997,0.00024380535
1565.0,0.0357107,0.0354375,0.00027320161
1569.9999,0.035671547,0.035375,0.000296548
1575.0,0.035641138,0.0353125,0.00032863766
1579.9999,0.035594895,0.03525,0.00034489483
1585.0,0.035554573,0.035187498,0.0003670752
1590.0,0.035517633,0.035125,0.00039263442
1595.0,0.03548387,0.0350625,0.0004213713
1600.0,0.035448626,0.035,0.00044862553
1605.0,0.03542118,0.0349375,0.00048368052
1610.0,0.03537962,0.034874998,0.0005046204
1615.0,0.03535276,0.0348125,0.0005402602
1620.0,0.035318896,0.03475,0.00056889653
1625.0,0.035283223,0.0346875,0.00059572235
1630.0,0.035249196,0.034625,0.00062419474
1635.0,0.03522094,0.0345625,0.00065844133
1640.0,0.03518162,0.0345,0.0006816201
1645.0,0.035156235,0.0344375,0.00071873516
1650.0001,0.03512828,0.034374997,0.0007532835
1655.0,0.03509052,0.034312498,0.00077802315
1660.0001,0.035053805,0.03425,0.0008038059
1665.0,0.035028607,0.0341875,0.0008411072
1670.0001,0.034993127,0.034124997,0.0008681305
1675.0,0.034956247,0.034062497,0.0008937493
1680.0001,0.034929354,0.033999998,0.0009293556
1685.0,0.03489146,0.0339375,0.00095396116
1690.0,0.034862854,0.033875,0.0009878539
1694.9999,0.03481666,0.0338125,0.0010041595
1700.0,0.034774587,0.033749998,0.001024589
1704.9999,0.034743086,0.033687502,0.0010555834
1710.0,0.034698993,0.033625,0.0010739937
1715.0,0.03466803,0.0335625,0.0011055283
1720.0,0.03461596,0.0335,0.0011159591
1725.0,0.034572862,0.033437498,0.0011353642
1730.0,0.03452047,0.033375,0.0011454709
1735.0,0.03447245,0.0333125,0.0011599511
1740.0,0.03443049,0.03325,0.0011804886
1745.0,0.034375034,0.0331875,0.0011875331
1750.0,0.03431777,0.033125,0.0011927709
1755.0,0.034253344,0.0330625,0.0011908449
1760.0,0.0341959,0.033,0.0011959001
1765.0,0.034126863,0.0329375,0.0011893623
1770.0,0.034059167,0.032874998,0.0011841692
1775.0,0.033983126,0.0328125,0.0011706278
1780.0,0.03391026,0.03275,0.0011602603
1785.0001,0.033818655,0.032687496,0.0011311583
1790.0,0.03374006,0.032624997,0.0011150613
1795.0001,0.033651173,0.032562498,0.0010886751
1800.0,0.033556193,0.0325,0.0010561943
1805.0001,0.033464234,0.032437496,0.0010267384
1810.0,0.033347867,0.032375,0.000972867
1815.0,0.033249,0.032312497,0.0009365007
1819.9999,0.033124957,0.032250002,0.0008749552
1825.0,0.033006176,0.0321875,0.00081867725
1829.9999,0.032880165,0.032125,0.0007551648
1835.0,0.032746516,0.0320625,0.00068401545
1840.0,0.03261899,0.031999998,0.0006189905
1845.0,0.032463755,0.0319375,0.00052625686
1850.0,0.032316364,0.031875,0.00044136494
1855.0,0.032150164,0.0318125,0.00033766404
1860.0,0.031980135,0.03175,0.00023013353
1865.0,0.031811863,0.031687498,0.00012436509
1870.0,0.031632192,0.031625,7.1935356e-06
1875.0,0.03143711,0.0315625,0.00012538955
1880.0,0.03125623,0.0315,0.00024377182
1885.0,0.031047447,0.0314375,0.00039005466
1890.0,0.030828893,0.031375,0.0005461052
1895.0,0.030617403,0.0313125,0.0006950963
1900.0,0.030391295,0.03125,0.0008587055
1905.0,0.030177465,0.031187499,0.0010100342
1910.0001,0.0299344,0.031124998,0.0011905972
1915.0,0.029688753,0.031062499,0.0013737455
1920.0001,0.029440867,0.030999998,0.0015591308
1925.0,0.029196182,0.0309375,0.001741318
1930.0001,0.028932553,0.030874997,0.0019424446
1935.0,0.02867602,0.030812498,0.0021364782
1940.0,0.028399004,0.030749999,0.0023509953
1944.9999,0.028132064,0.0306875,0.0025554355
1950.0,0.027839828,0.030625,0.0027851723
1954.9999,0.027556311,0.030562501,0.00300619
1960.0,0.027281748,0.030499998,0.0032182503
1964.9999,0.02698874,0.030437501,0.003448762
1970.0,0.026708163,0.030375,0.0036668368
1975.0,0.026418904,0.030312499,0.0038935952
1980.0,0.026141495,0.030249998,0.0041085035
1985.0,0.025858045,0.030187499,0.004329454
1990.0,0.02558052,0.030125,0.00454448
1995.0,0.02529069,0.0300625,0.00477181
2000.0,0.025002263,0.03,0.004997736
