epoch,mean_n
154,0.035822249948978424
155,0.035772647708654404
156,0.035723667591810226
157,0.035675372928380966
158,0.035627689212560654
159,0.035580363124608994
160,0.035533417016267776
161,0.03548727557063103
162,0.03544159606099129
163,0.035396452993154526
164,0.035351552069187164
165,0.035307224839925766
166,0.03526337072253227
167,0.035219836980104446
168,0.03517685830593109
169,0.03513391688466072
170,0.0350913405418396
171,0.03504905104637146
172,0.035007257014513016
173,0.03496575355529785
174,0.034924156963825226
175,0.034883011132478714
176,0.03484209626913071
177,0.03480134904384613
178,0.034760668873786926
179,0.0347200445830822
180,0.03467939794063568
181,0.0346393920481205
182,0.0345989353954792
183,0.03455890715122223
184,0.03451884165406227
185,0.03447873145341873
186,0.03443906083703041
187,0.034399185329675674
188,0.034359611570835114
189,0.03431997075676918
190,0.03428040072321892
191,0.03424140438437462
192,0.034202057868242264
193,0.034163158386945724
194,0.03412400931119919
195,0.034085288643836975
196,0.03404688835144043
197,0.03400840982794762
198,0.03397050499916077
199,0.0339323915541172
200,0.03389521315693855
201,0.03385793790221214
202,0.033820945769548416
203,0.03378424793481827
204,0.03374774754047394
205,0.03371208906173706
206,0.03367616608738899
207,0.03364119678735733
208,0.033606335520744324
209,0.033572006970644
210,0.03353859484195709
211,0.033505309373140335
212,0.03347272053360939
213,0.03344092145562172
214,0.03340916335582733
215,0.03337826579809189
216,0.03334791213274002
217,0.03331860899925232
218,0.03328992798924446
219,0.03326192498207092
220,0.03323476016521454
221,0.03320890665054321
222,0.03318309038877487
223,0.03315842151641846
224,0.033134862780570984
225,0.0331123061478138
226,0.03309072181582451
227,0.03306947275996208
228,0.03304941952228546
229,0.033030685037374496
230,0.03301240876317024
231,0.03299533948302269
232,0.032979220151901245
233,0.03296387568116188
234,0.03294948861002922
235,0.032935731112957
236,0.03292351961135864
237,0.032911866903305054
238,0.032901398837566376
239,0.03289112448692322
240,0.03288242220878601
241,0.03287401422858238
242,0.032866574823856354
243,0.03285999223589897
244,0.032854121178388596
245,0.03284896910190582
246,0.032844655215740204
247,0.03284076973795891
248,0.03283781558275223
249,0.0328352153301239
250,0.03283319249749184
251,0.032831721007823944
252,0.032830771058797836
253,0.032830268144607544
254,0.03283003345131874
255,0.03283016011118889
256,0.03283059224486351
257,0.032831285148859024
258,0.03283242881298065
259,0.03283381089568138
260,0.032835621386766434
261,0.03283732384443283
262,0.03283919766545296
263,0.03284134715795517
264,0.032843783497810364
265,0.032846104353666306
266,0.03284861519932747
267,0.032851092517375946
268,0.03285367786884308
269,0.03285589814186096
270,0.03285859525203705
271,0.03286072984337807
272,0.03286299109458923
273,0.03286522626876831
274,0.03286726772785187
275,0.032869692891836166
276,0.03287180885672569
277,0.03287379443645477
278,0.03287550061941147
279,0.03287710249423981
280,0.03287868574261665
281,0.03287992253899574
282,0.03288118913769722
283,0.03288184106349945
284,0.0328829288482666
285,0.03288374841213226
286,0.03288364037871361
287,0.032884176820516586
288,0.03288407623767853
289,0.03288424015045166
290,0.032883815467357635
291,0.032883595675230026
292,0.032882511615753174
293,0.03288184851408005
294,0.032880932092666626
295,0.032879266887903214
296,0.03287794813513756
297,0.03287636116147041
298,0.032874129712581635
299,0.032872121781110764
300,0.032869208604097366
301,0.03286641463637352
302,0.03286371007561684
303,0.03286067023873329
304,0.032857563346624374
305,0.03285425528883934
306,0.03285035118460655
307,0.03284682333469391
308,0.032842859625816345
309,0.03283863142132759
310,0.0328344888985157
311,0.03283010423183441
312,0.032825615257024765
313,0.032821085304021835
314,0.032816700637340546
315,0.03281150013208389
316,0.032806459814310074
317,0.03280085325241089
318,0.032795242965221405
319,0.032789446413517
320,0.03278324380517006
321,0.032776955515146255
322,0.032770752906799316
323,0.032764725387096405
324,0.03275832533836365
325,0.032751936465501785
326,0.0327451154589653
327,0.03273848071694374
328,0.032732415944337845
329,0.0327254980802536
330,0.032718174159526825
331,0.032711006700992584
332,0.03270332142710686
333,0.03269665315747261
334,0.032688260078430176
335,0.03268083930015564
336,0.03267252817749977
337,0.03266516327857971
338,0.03265722468495369
339,0.032649409025907516
340,0.03264106065034866
341,0.032632358372211456
342,0.03262364864349365
343,0.03261508420109749
344,0.03260597214102745
345,0.03259754925966263
346,0.032588373869657516
347,0.0325796902179718
348,0.03257088363170624
349,0.03256216272711754
350,0.032552916556596756
351,0.03254422917962074
352,0.0325351245701313
353,0.03252536058425903
354,0.032515998929739
355,0.032506439834833145
356,0.032496847212314606
357,0.0324876494705677
358,0.03247765451669693
359,0.03246781602501869
360,0.0324588418006897
361,0.03244880214333534
362,0.03243871033191681
363,0.03242984786629677
364,0.03242015093564987
365,0.03241046518087387
366,0.03240077197551727
367,0.032391421496868134
368,0.032381683588027954
369,0.032371848821640015
370,0.03236270323395729
371,0.03235308453440666
372,0.03234375640749931
373,0.03233419731259346
374,0.032325539737939835
375,0.032316748052835464
376,0.03230738267302513
377,0.03229899704456329
378,0.03229037672281265
379,0.03228204697370529
380,0.03227383643388748
381,0.03226534649729729
382,0.03225649148225784
383,0.03224892541766167
384,0.03224183991551399
385,0.032233670353889465
386,0.03222636505961418
387,0.03221902623772621
388,0.032211918383836746
389,0.03220558166503906
390,0.03219830244779587
391,0.03219262510538101
392,0.03218666464090347
393,0.032180916517972946
394,0.03217623382806778
395,0.032170768827199936
396,0.03216611593961716
397,0.0321609303355217
398,0.03215678036212921
399,0.03215285763144493
400,0.032149575650691986
401,0.03214632347226143
402,0.03214346617460251
403,0.03214032202959061
404,0.03213810175657272
405,0.0321359857916832
406,0.03213455155491829
407,0.032132379710674286
408,0.032132070511579514
409,0.032130882143974304
410,0.03213110938668251
411,0.03213043138384819
412,0.032130755484104156
413,0.032131221145391464
414,0.032132793217897415
415,0.03213311731815338
416,0.03213467821478844
417,0.032135941088199615
418,0.03213852271437645
419,0.032141488045454025
420,0.03214306756854057
421,0.032146453857421875
422,0.03214925527572632
423,0.032153669744729996
424,0.03215812146663666
425,0.03216230496764183
426,0.032166022807359695
427,0.032170370221138
428,0.03217592090368271
429,0.03218063339591026
430,0.03218594565987587
431,0.032191842794418335
432,0.032196469604969025
433,0.03220229223370552
434,0.03220716491341591
435,0.03221358731389046
436,0.03221919760107994
437,0.03222622722387314
438,0.032232072204351425
439,0.03223947808146477
440,0.03224722668528557
441,0.03225373476743698
442,0.032260578125715256
443,0.03226702660322189
444,0.03227399289608002
445,0.03228151425719261
446,0.03228854387998581
447,0.03229644149541855
448,0.032304417341947556
449,0.03231141343712807
450,0.03231881931424141
451,0.03232477977871895
452,0.03233223780989647
453,0.03233983740210533
454,0.032346755266189575
455,0.03235462307929993
456,0.03236149251461029
457,0.03236894682049751
458,0.032376814633607864
459,0.032384242862463
460,0.03239257261157036
461,0.03239922970533371
462,0.03240763396024704
463,0.03241535648703575
464,0.03242236003279686
465,0.032430436462163925
466,0.032438669353723526
467,0.03244711086153984
468,0.0324547179043293
469,0.0324607715010643
470,0.032468847930431366
471,0.03247612714767456
472,0.0324832983314991
473,0.032491136342287064
474,0.03249811753630638
475,0.03250545635819435
476,0.032512832432985306
477,0.032519564032554626
478,0.03252609819173813
479,0.032533202320337296
480,0.03254023566842079
481,0.032548125833272934
482,0.03255505487322807
483,0.032560814172029495
484,0.03256754204630852
485,0.03257318213582039
486,0.03258015215396881
487,0.03258666768670082
488,0.03259331360459328
489,0.03260014206171036
490,0.03260691463947296
491,0.0326123870909214
492,0.03261811286211014
493,0.03262408822774887
494,0.03262970224022865
495,0.032634977251291275
496,0.0326407365500927
497,0.0326460525393486
498,0.03265136107802391
499,0.032657213509082794
500,0.03266396000981331
501,0.032669272273778915
502,0.03267579898238182
503,0.03268255293369293
504,0.032687749713659286
505,0.03269437700510025
506,0.032698988914489746
507,0.032705072313547134
508,0.032710567116737366
509,0.03271661326289177
510,0.03272183984518051
511,0.03272658959031105
512,0.0327310748398304
513,0.03273704648017883
514,0.03274111449718475
515,0.03274700045585632
516,0.032751891762018204
517,0.032756734639406204
518,0.03275977447628975
519,0.03276437893509865
520,0.03276843577623367
521,0.03277090936899185
522,0.03277614712715149
523,0.03278031945228577
524,0.032785382121801376
525,0.03279050439596176
526,0.03279505670070648
527,0.03279968723654747
528,0.03280233219265938
529,0.032808125019073486
530,0.03281272202730179
531,0.03281702846288681
532,0.03282078728079796
533,0.032823849469423294
534,0.03282810002565384
535,0.03283169865608215
536,0.032834965735673904
537,0.03283802419900894
538,0.03284341096878052
539,0.03284753859043121
540,0.03284962847828865
541,0.03285159543156624
542,0.03285422548651695
543,0.03285639360547066
544,0.03286021947860718
545,0.03286520764231682
546,0.032868124544620514
547,0.03287102282047272
548,0.03287411853671074
549,0.03287837654352188
550,0.03288114443421364
551,0.03288650885224342
552,0.032889727503061295
553,0.032891660928726196
554,0.0328947976231575
555,0.032897818833589554
556,0.03290117532014847
557,0.03290577977895737
558,0.032908324152231216
559,0.032910216599702835
560,0.03291216865181923
561,0.03291471302509308
562,0.032916679978370667
563,0.03291872516274452
564,0.032921355217695236
565,0.03292375057935715
566,0.03292686119675636
567,0.03292867913842201
568,0.03293027728796005
569,0.03293333947658539
570,0.03293532133102417
571,0.03293817490339279
572,0.03294024616479874
573,0.032941482961177826
574,0.03294384479522705
575,0.03294702246785164
576,0.03294765204191208
577,0.032949939370155334
578,0.0329517163336277
579,0.032952629029750824
580,0.032956548035144806
581,0.032957497984170914
582,0.03296061232686043
583,0.032962411642074585
584,0.03296354040503502
585,0.032965466380119324
586,0.03296568617224693
587,0.032967131584882736
588,0.0329691581428051
589,0.032970819622278214
590,0.0329715758562088
591,0.03297348693013191
592,0.032976992428302765
593,0.032978322356939316
594,0.032979920506477356
595,0.032982345670461655
596,0.0329865999519825
597,0.03298700228333473
598,0.032991308718919754
599,0.03299117460846901
600,0.03299211338162422
601,0.032993145287036896
602,0.03299318626523018
603,0.03299521654844284
604,0.03299469128251076
605,0.03299457207322121
606,0.03299644589424133
607,0.03299713134765625
608,0.032997630536556244
609,0.03299938887357712
610,0.03300163149833679
611,0.03300434723496437
612,0.03300352022051811
613,0.033005718141794205
614,0.033005837351083755
615,0.033006444573402405
616,0.03301001712679863
617,0.03301060199737549
618,0.03301296383142471
619,0.03301487863063812
620,0.033016402274370193
621,0.03301726654171944
622,0.03301507234573364
623,0.03301295265555382
624,0.0330144539475441
625,0.03301223739981651
626,0.03301487863063812
627,0.033014681190252304
628,0.033015236258506775
629,0.033017225563526154
630,0.03301861882209778
631,0.03302061930298805
632,0.033023733645677567
633,0.03302326053380966
634,0.0330243855714798
635,0.03302566334605217
636,0.033027250319719315
637,0.033027295023202896
638,0.03302692249417305
639,0.0330277718603611
640,0.03302967920899391
641,0.03302864730358124
642,0.033031392842531204
643,0.03303137421607971
644,0.03303079307079315
645,0.03303204104304314
646,0.03303171694278717
647,0.03303273022174835
648,0.033033937215805054
649,0.03303422033786774
650,0.03303622454404831
651,0.0330364890396595
652,0.033036645501852036
653,0.03303750231862068
654,0.03303685039281845
655,0.033038537949323654
656,0.03303946182131767
657,0.03303994983434677
658,0.03304104879498482
659,0.033040281385183334
660,0.03303997218608856
661,0.03304236754775047
662,0.03304171934723854
663,0.03304077684879303
664,0.03304217755794525
665,0.033041197806596756
666,0.033041637390851974
667,0.0330437608063221
668,0.03304186835885048
669,0.03304416313767433
670,0.03304499760270119
671,0.0330459401011467
672,0.033048197627067566
673,0.03305085748434067
674,0.03304920345544815
675,0.033047180622816086
676,0.03304778039455414
677,0.03304799273610115
678,0.033047210425138474
679,0.03304736688733101
680,0.03304584324359894
681,0.03304864838719368
682,0.033048491925001144
683,0.033048201352357864
684,0.033049169927835464
685,0.033052392303943634
686,0.03305176645517349
687,0.033053088933229446
688,0.03305583447217941
689,0.03305511921644211
690,0.03305746242403984
691,0.03305795416235924
692,0.03305983543395996
693,0.0330607071518898
694,0.033061955124139786
695,0.0330580398440361
696,0.03306015953421593
697,0.03305992856621742
698,0.033058829605579376
699,0.033058296889066696
700,0.03305972367525101
701,0.03306185081601143
702,0.0330609455704689
703,0.03306221216917038
704,0.03306344896554947
705,0.033064331859350204
706,0.033067747950553894
707,0.0330691933631897
708,0.03306924179196358
709,0.033067986369132996
710,0.033069852739572525
711,0.03306784853339195
712,0.03306668996810913
713,0.03306909278035164
714,0.03306864947080612
715,0.033069342374801636
716,0.03306952118873596
717,0.0330708809196949
718,0.033068906515836716
719,0.03307076171040535
720,0.03307388722896576
721,0.03307478874921799
722,0.03307418152689934
723,0.033073388040065765
724,0.033072322607040405
725,0.03307366743683815
726,0.033075958490371704
727,0.033076994121074677
728,0.03307793661952019
729,0.033075567334890366
730,0.03307651728391647
731,0.03307749703526497
732,0.033076975494623184
733,0.033076051622629166
734,0.03307417780160904
735,0.03307424858212471
736,0.033075619488954544
737,0.033077169209718704
738,0.03308221325278282
739,0.033083368092775345
740,0.033084433525800705
741,0.03308660537004471
742,0.03308754041790962
743,0.03308774158358574
744,0.033088814467191696
745,0.03308836743235588
746,0.03308962285518646
747,0.03308871015906334
748,0.033089783042669296
749,0.03309090435504913
750,0.03309093415737152
751,0.03309252858161926
752,0.03309270367026329
753,0.03309507295489311
754,0.03309587389230728
755,0.03309278562664986
756,0.03309273347258568
757,0.03309442102909088
758,0.03309605270624161
759,0.03309711813926697
760,0.033097609877586365
761,0.03309737518429756
762,0.033098187297582626
763,0.033098574727773666
764,0.03309998661279678
765,0.03310009837150574
766,0.03310061991214752
767,0.03309844434261322
768,0.03309977427124977
769,0.033101536333560944
770,0.03310266509652138
771,0.03310369327664375
772,0.033106591552495956
773,0.03310713171958923
774,0.03310954198241234
775,0.0331098847091198
776,0.033107586205005646
777,0.033108171075582504
778,0.03310772776603699
779,0.03310823068022728
780,0.03310616686940193
781,0.0331084169447422
782,0.033110104501247406
783,0.03311289846897125
784,0.0331127755343914
785,0.03311314433813095
786,0.03311367705464363
787,0.03311619535088539
788,0.03311774879693985
789,0.033117737621068954
790,0.03312055021524429
791,0.03312152251601219
792,0.033122770488262177
793,0.033121682703495026
794,0.03312184289097786
795,0.03312191367149353
796,0.033121537417173386
797,0.03312002122402191
798,0.03311845287680626
799,0.03312201052904129
800,0.033124543726444244
801,0.033127836883068085
802,0.03313016518950462
803,0.033128850162029266
804,0.03312953934073448
805,0.03312859311699867
806,0.03313018009066582
807,0.03312850743532181
808,0.033130090683698654
809,0.03313061594963074
810,0.0331304669380188
811,0.03313157334923744
812,0.03313140943646431
813,0.03313429653644562
814,0.03313402459025383
815,0.03313593938946724
816,0.033136866986751556
817,0.03313922882080078
818,0.03314349800348282
819,0.03314564377069473
820,0.0331450030207634
821,0.03314537927508354
822,0.03314562141895294
823,0.033141277730464935
824,0.03314216807484627
825,0.033143024891614914
826,0.03314458206295967
827,0.03314489871263504
828,0.033145610243082047
829,0.033147457987070084
830,0.033149171620607376
831,0.03315244987607002
832,0.03315410763025284
833,0.033154893666505814
834,0.03315795958042145
835,0.03315742313861847
836,0.033157724887132645
837,0.0331600047647953
838,0.03315965458750725
839,0.03315972164273262
840,0.03315941244363785
841,0.0331588014960289
842,0.033158376812934875
843,0.033159952610731125
844,0.033160872757434845
845,0.03316336125135422
846,0.03316565975546837
847,0.03316783159971237
848,0.03316957876086235
849,0.033171553164720535
850,0.03317039832472801
851,0.03316783159971237
852,0.033168766647577286
853,0.033166784793138504
854,0.03316386044025421
855,0.033166129142045975
856,0.033166054636240005
857,0.03316858038306236
858,0.033170685172080994
859,0.03317209333181381
860,0.03317229077219963
861,0.03317448869347572
862,0.03317682445049286
863,0.03317982703447342
864,0.03318281099200249
865,0.033182982355356216
866,0.03318359702825546
867,0.03318122401833534
868,0.033180106431245804
869,0.03317982703447342
870,0.03318241611123085
871,0.0331844724714756
872,0.03318694606423378
873,0.03318602591753006
874,0.033188775181770325
875,0.03319070488214493
876,0.033192481845617294
877,0.033193863928318024
878,0.033198509365320206
879,0.033196598291397095
880,0.033194009214639664
881,0.033192228525877
882,0.033193957060575485
883,0.03319522738456726
884,0.03319710120558739
885,0.03319918364286423
886,0.03320293128490448
887,0.03320480138063431
888,0.03320498391985893
889,0.03320678323507309
890,0.0332069993019104
891,0.033206742256879807
892,0.033205967396497726
893,0.03320956230163574
894,0.033209897577762604
895,0.03321075811982155
896,0.03321000933647156
897,0.03320997580885887
898,0.03320860117673874
899,0.03320958465337753
900,0.0332128144800663
901,0.033212367445230484
902,0.033212531358003616
903,0.03321501985192299
904,0.033216483891010284
905,0.03321893513202667
906,0.033220160752534866
907,0.03322121128439903
908,0.03322377800941467
909,0.03322204202413559
910,0.03322066739201546
911,0.0332217812538147
912,0.03322217985987663
913,0.033225469291210175
914,0.033227697014808655
915,0.03323012962937355
916,0.03322925046086311
917,0.033231280744075775
918,0.033231645822525024
919,0.03323453664779663
920,0.033236291259527206
921,0.03323616459965706
922,0.03323666751384735
923,0.03323651850223541
924,0.033239491283893585
925,0.03323797509074211
926,0.03324031084775925
927,0.033239249140024185
928,0.03323834016919136
929,0.03323960676789284
930,0.03323923423886299
931,0.033238932490348816
932,0.03323884308338165
933,0.03324096277356148
934,0.033241674304008484
935,0.03324239328503609
936,0.03324572369456291
937,0.033247705549001694
938,0.033250439912080765
939,0.033249106258153915
940,0.033249083906412125
941,0.033250149339437485
942,0.033250413835048676
943,0.0332520455121994
944,0.0332530178129673
945,0.03325487673282623
946,0.03325556218624115
947,0.03325844928622246
948,0.03325767442584038
949,0.03325936943292618
950,0.03325921669602394
951,0.03326025605201721
952,0.033259566873311996
953,0.03325900435447693
954,0.033259786665439606
955,0.0332610085606575
956,0.03326108306646347
957,0.033264122903347015
958,0.03326524421572685
959,0.03326614573597908
960,0.03326496109366417
961,0.033264923840761185
962,0.033264871686697006
963,0.033268336206674576
964,0.03326849639415741
965,0.03327116370201111
966,0.033273566514253616
967,0.03327472507953644
968,0.033275306224823
969,0.03327498212456703
970,0.03327589109539986
971,0.03327642381191254
972,0.03327510505914688
973,0.033275630325078964
974,0.03327634185552597
975,0.033277180045843124
976,0.033278319984674454
977,0.03327830135822296
978,0.033281512558460236
979,0.0332818329334259
980,0.03328394517302513
981,0.03328518196940422
982,0.033287353813648224
983,0.03328773006796837
984,0.033288199454545975
985,0.03329000994563103
986,0.03328927978873253
987,0.03328898176550865
988,0.03328941762447357
989,0.0332905612885952
990,0.03329295292496681
991,0.03329522907733917
992,0.03329557925462723
993,0.03329765051603317
994,0.033298950642347336
995,0.03329851105809212
996,0.03329943120479584
997,0.03329944983124733
998,0.03330167010426521
999,0.033303383737802505
1000,0.03330133855342865
1001,0.03330264985561371
1002,0.0333029069006443
1003,0.03330453485250473
1004,0.03330424800515175
1005,0.033305052667856216
1006,0.03330477699637413
1007,0.03330115228891373
1008,0.03330288827419281
1009,0.03330526128411293
1010,0.03330889716744423
1011,0.03331315517425537
1012,0.03331509977579117
1013,0.033316340297460556
1014,0.033315788954496384
1015,0.03331432491540909
1016,0.03331410512328148
1017,0.03331325203180313
1018,0.03331327810883522
1019,0.033316873013973236
1020,0.0333198644220829
1021,0.03332243114709854
1022,0.03332362323999405
1023,0.03332220017910004
1024,0.033320773392915726
1025,0.033318713307380676
1026,0.03331419825553894
1027,0.03331553190946579
1028,0.033319078385829926
1029,0.03332170471549034
1030,0.03332559019327164
1031,0.03332791104912758
1032,0.0333288311958313
1033,0.03332945704460144
1034,0.03332893177866936
1035,0.03332964703440666
1036,0.033328648656606674
1037,0.0333293154835701
1038,0.033331967890262604
1039,0.03333301097154617
1040,0.033333081752061844
1041,0.033331744372844696
1042,0.03333025798201561
1043,0.033331818878650665
1044,0.03333296999335289
1045,0.03333323448896408
1046,0.033332113176584244
1047,0.03333234041929245
1048,0.033334363251924515
1049,0.03333580866456032
1050,0.033338356763124466
1051,0.033342231065034866
1052,0.03334379568696022
1053,0.03334338963031769
1054,0.03334294632077217
1055,0.0333416722714901
1056,0.03334356099367142
1057,0.03334150090813637
1058,0.03333808854222298
1059,0.03333931416273117
1060,0.033342793583869934
1061,0.033343229442834854
1062,0.03334590792655945
1063,0.033350247889757156
1064,0.033351052552461624
1065,0.033353324979543686
1066,0.03335430473089218
1067,0.03335113450884819
1068,0.033349018543958664
1069,0.03334907442331314
1070,0.033347465097904205
1071,0.03334938734769821
1072,0.03335036709904671
1073,0.033353205770254135
1074,0.03335501626133919
1075,0.03335418924689293
1076,0.033356502652168274
1077,0.033355094492435455
1078,0.03335640951991081
1079,0.03335856646299362
1080,0.03336054086685181
1081,0.033361081033945084
1082,0.033358581364154816
1083,0.03336048126220703
1084,0.03335926681756973
1085,0.03335905820131302
1086,0.03335721790790558
1087,0.033357102423906326
1088,0.033357731997966766
1089,0.03336113691329956
1090,0.03336318954825401
1091,0.0333671048283577
1092,0.03336897864937782
1093,0.03336981311440468
1094,0.03336941450834274
1095,0.033369287848472595
1096,0.033368322998285294
1097,0.0333687886595726
1098,0.03336729109287262
1099,0.033364854753017426
1100,0.033364441245794296
1101,0.03336580470204353
1102,0.03336732089519501
1103,0.033368319272994995
1104,0.03336917608976364
1105,0.03336888551712036
1106,0.03337012976408005
1107,0.03336988762021065
1108,0.03337178751826286
1109,0.033372364938259125
1110,0.03337283432483673
1111,0.03337209299206734
1112,0.03337378054857254
1113,0.033376194536685944
1114,0.03337645158171654
1115,0.033375464379787445
1116,0.033375971019268036
1117,0.03337830305099487
1118,0.033379871398210526
1119,0.033382486552000046
1120,0.0333821065723896
1121,0.033382389694452286
1122,0.03338281810283661
1123,0.033383481204509735
1124,0.03338135778903961
1125,0.033381279557943344
1126,0.03338222578167915
1127,0.03338201344013214
1128,0.03338182717561722
1129,0.033382948487997055
1130,0.03338102251291275
1131,0.03338134288787842
1132,0.03338165953755379
1133,0.03338482230901718
1134,0.03338254243135452
1135,0.03338609263300896
1136,0.03338789939880371
1137,0.033389925956726074
1138,0.03339052572846413
1139,0.03338935598731041
1140,0.03339017927646637
1141,0.033388685435056686
1142,0.033388882875442505
1143,0.03339122235774994
1144,0.03339221701025963
1145,0.03338993340730667
1146,0.033389296382665634
1147,0.03339209780097008
1148,0.03339361026883125
1149,0.03339642286300659
1150,0.03339899331331253
1151,0.0334005206823349
1152,0.03340299054980278
1153,0.03340402618050575
1154,0.03340267762541771
1155,0.033400192856788635
1156,0.03340020403265953
1157,0.03340044990181923
1158,0.033399082720279694
1159,0.03340042009949684
1160,0.03340147063136101
1161,0.0334017239511013
1162,0.03340335190296173
1163,0.033404506742954254
1164,0.03340610861778259
1165,0.0334065705537796
1166,0.03340831398963928
1167,0.033409275114536285
1168,0.03341088443994522
1169,0.033408258110284805
1170,0.033409491181373596
1171,0.03341144695878029
1172,0.03341381624341011
1173,0.03341284021735191
1174,0.033415548503398895
1175,0.03341575339436531
1176,0.03341522067785263
1177,0.03341508284211159
1178,0.033416975289583206
1179,0.033417295664548874
1180,0.03341557830572128
1181,0.03341256454586983
1182,0.03341120854020119
1183,0.03340984135866165
1184,0.03341196849942207
1185,0.03341444581747055
1186,0.03341956436634064
1187,0.03342096880078316
1188,0.03342292457818985
1189,0.03342074155807495
1190,0.033418282866477966
1191,0.03341741859912872
1192,0.033416498452425
1193,0.03341280296444893
1194,0.033412497490644455
1195,0.03341010585427284
1196,0.03340636566281319
1197,0.033406876027584076
1198,0.03340877592563629
1199,0.03340668976306915
1200,0.03340839594602585
1201,0.03340979665517807
1202,0.03340762108564377
1203,0.03340531885623932
1204,0.03340501710772514
1205,0.033403292298316956
1206,0.033402882516384125
1207,0.0333988219499588
1208,0.033393945544958115
1209,0.03339359164237976
1210,0.03338786959648132
1211,0.033389151096343994
1212,0.03338613733649254
1213,0.033385537564754486
1214,0.0333826057612896
1215,0.033382777124643326
1216,0.033382050693035126
1217,0.03338255360722542
1218,0.033377066254615784
1219,0.03337111324071884
1220,0.03336627408862114
1221,0.03336300328373909
1222,0.03336342051625252
1223,0.03336081653833389
1224,0.0333612821996212
1225,0.03336174413561821
1226,0.0333608016371727
1227,0.0333615206182003
1228,0.03336016833782196
1229,0.03335949406027794
1230,0.03335507586598396
1231,0.03334955498576164
1232,0.03334527462720871
1233,0.03334478288888931
1234,0.03334260731935501
1235,0.033340077847242355
1236,0.03333825245499611
1237,0.03333112224936485
1238,0.03332618251442909
1239,0.03332432359457016
1240,0.033324964344501495
1241,0.0333239771425724
1242,0.03332541882991791
1243,0.033323097974061966
1244,0.03332003951072693
1245,0.03331518545746803
1246,0.0333130843937397
1247,0.03331156075000763
1248,0.03330684453248978
