epoch,loss
0,0.6714907288551331
1,0.6548840999603271
2,0.6410325765609741
3,0.6294482350349426
4,0.6196531057357788
5,0.6113042831420898
6,0.6040773391723633
7,0.5976648926734924
8,0.591789722442627
9,0.586139976978302
10,0.5805175304412842
11,0.5747182369232178
12,0.568661093711853
13,0.5622739791870117
14,0.5555373430252075
15,0.548471212387085
16,0.5410640239715576
17,0.5333601832389832
18,0.5253362059593201
19,0.5169851183891296
20,0.5082696080207825
21,0.49914270639419556
22,0.48957663774490356
23,0.479440838098526
24,0.46872860193252563
25,0.4574038088321686
26,0.4453572928905487
27,0.432580828666687
28,0.4190753996372223
29,0.40474268794059753
30,0.3896552324295044
31,0.37385284900665283
32,0.35725507140159607
33,0.3400418758392334
34,0.3222198486328125
35,0.3038942217826843
36,0.2852473855018616
37,0.26642870903015137
38,0.24761062860488892
39,0.229150652885437
40,0.21133142709732056
41,0.19443239271640778
42,0.17875578999519348
43,0.16459667682647705
44,0.15222138166427612
45,0.14172996580600739
46,0.13325314223766327
47,0.1267208456993103
48,0.12196166813373566
49,0.1185736432671547
50,0.1163087785243988
51,0.11446238309144974
52,0.11276735365390778
53,0.11077101528644562
54,0.10846950858831406
55,0.10571267455816269
56,0.10262991487979889
57,0.09933757781982422
58,0.09616100788116455
59,0.09316984564065933
60,0.09056731313467026
61,0.08841018378734589
62,0.08670131862163544
63,0.08539603650569916
64,0.08443671464920044
65,0.08369358628988266
66,0.08309449255466461
67,0.08251256495714188
68,0.08187165856361389
69,0.08115462958812714
70,0.08031869679689407
71,0.07938246428966522
72,0.07840985059738159
73,0.07731262594461441
74,0.07624461501836777
75,0.07515915483236313
76,0.07413481920957565
77,0.07313111424446106
78,0.07215152680873871
79,0.0711965262889862
80,0.07022801786661148
81,0.06926821172237396
82,0.06830422580242157
83,0.06734506785869598
84,0.06640508770942688
85,0.06547533720731735
86,0.06455892324447632
87,0.06366131454706192
88,0.06277621537446976
89,0.06188713386654854
90,0.06102140247821808
91,0.06017487123608589
92,0.05931397154927254
93,0.058476392179727554
94,0.05766356363892555
95,0.05688157677650452
96,0.05613918974995613
97,0.05541285499930382
98,0.054708514362573624
99,0.05403982847929001
100,0.05336974933743477
101,0.05269422382116318
102,0.052034541964530945
103,0.051396891474723816
104,0.05077361688017845
105,0.05017023906111717
106,0.049621641635894775
107,0.04907836392521858
108,0.04857006296515465
109,0.04806680232286453
110,0.04759090393781662
111,0.04711107909679413
112,0.0466364361345768
113,0.04617651179432869
114,0.04573429748415947
115,0.04529312252998352
116,0.04488010331988335
117,0.044454898685216904
118,0.044023942202329636
119,0.04360642284154892
120,0.04318007454276085
121,0.042761705815792084
122,0.04234255105257034
123,0.0419292077422142
124,0.041507430374622345
125,0.04109809547662735
126,0.04067614674568176
127,0.04025384783744812
128,0.039841897785663605
129,0.039415255188941956
130,0.039013899862766266
131,0.03859556093811989
132,0.03820038214325905
133,0.03778748959302902
134,0.03738477826118469
135,0.03698490187525749
136,0.03659100830554962
137,0.03620178624987602
138,0.035810403525829315
139,0.03542950376868248
140,0.03505730628967285
141,0.03468064218759537
142,0.03429996222257614
143,0.033937521278858185
144,0.0335695818066597
145,0.03322591260075569
146,0.03286834806203842
147,0.03251766785979271
148,0.03216635808348656
149,0.03184077516198158
150,0.0315021276473999
151,0.03118198737502098
152,0.030857868492603302
153,0.030530530959367752
154,0.030223455280065536
155,0.02991100773215294
156,0.029602766036987305
157,0.029302876442670822
158,0.02900082804262638
159,0.0287141352891922
160,0.028422685340046883
161,0.02813166007399559
162,0.027857549488544464
163,0.027579018846154213
164,0.027304738759994507
165,0.027034305036067963
166,0.02677171863615513
167,0.026505323126912117
168,0.02625131793320179
169,0.02600337564945221
170,0.02574777603149414
171,0.025505494326353073
172,0.025261253118515015
173,0.025018954649567604
174,0.024785446003079414
175,0.024548113346099854
176,0.02432548813521862
177,0.024096179753541946
178,0.02387223020195961
179,0.02365412563085556
180,0.02343454770743847
181,0.023227639496326447
182,0.023022757843136787
183,0.022807348519563675
184,0.0226063784211874
185,0.022409025579690933
186,0.022204391658306122
187,0.022013932466506958
188,0.021815070882439613
189,0.021632404997944832
190,0.021449493244290352
191,0.02126327157020569
192,0.021095898002386093
193,0.020913684740662575
194,0.02074326016008854
195,0.020568247884511948
196,0.020412912592291832
197,0.020245473831892014
198,0.02008632756769657
199,0.01992829702794552
200,0.01977185532450676
201,0.019624292850494385
202,0.019477657973766327
203,0.01933268830180168
204,0.019188376143574715
205,0.01904846541583538
206,0.018912572413682938
207,0.018778642639517784
208,0.018654730170965195
209,0.018521340563893318
210,0.018394606187939644
211,0.018271982669830322
212,0.018145650625228882
213,0.018030816689133644
214,0.017918545752763748
215,0.01780294068157673
216,0.01768678054213524
217,0.017580727115273476
218,0.017474085092544556
219,0.01736597716808319
220,0.01726020686328411
221,0.01716019958257675
222,0.0170599352568388
223,0.01695425994694233
224,0.01686042733490467
225,0.016761910170316696
226,0.016665929928421974
227,0.01657012850046158
228,0.01647615060210228
229,0.01638246327638626
230,0.016289472579956055
231,0.016200149431824684
232,0.016113584861159325
